method,seed,mashup_id,rank,api_id,is_positive
SCF-LightGCN+BGE+Popularity,2,1549,4,188,0
SCF-LightGCN+BGE+Popularity,2,1549,5,159,0
SCF-LightGCN+BGE+Popularity,2,1549,6,765,0
SCF-LightGCN+BGE+Popularity,2,1549,7,154,0
SCF-LightGCN+BGE+Popularity,2,1549,8,293,0
SCF-LightGCN+BGE+Popularity,2,1549,9,439,0
SCF-LightGCN+BGE+Popularity,2,1549,10,1185,0
SCF-LightGCN+BGE+Popularity,2,1554,1,624,1
SCF-LightGCN+BGE+Popularity,2,1554,2,892,0
SCF-LightGCN+BGE+Popularity,2,1554,3,1489,0
SCF-LightGCN+BGE+Popularity,2,1554,4,196,0
SCF-LightGCN+BGE+Popularity,2,1554,5,165,0
SCF-LightGCN+BGE+Popularity,2,1554,6,1142,0
SCF-LightGCN+BGE+Popularity,2,1554,7,765,0
SCF-LightGCN+BGE+Popularity,2,1554,8,1079,0
SCF-LightGCN+BGE+Popularity,2,1554,9,221,0
SCF-LightGCN+BGE+Popularity,2,1554,10,552,0
SCF-LightGCN+BGE+Popularity,2,1555,1,892,0
SCF-LightGCN+BGE+Popularity,2,1555,2,624,1
SCF-LightGCN+BGE+Popularity,2,1555,3,726,0
SCF-LightGCN+BGE+Popularity,2,1555,4,122,0
SCF-LightGCN+BGE+Popularity,2,1555,5,90,0
SCF-LightGCN+BGE+Popularity,2,1555,6,1317,0
SCF-LightGCN+BGE+Popularity,2,1555,7,814,0
SCF-LightGCN+BGE+Popularity,2,1555,8,1475,0
SCF-LightGCN+BGE+Popularity,2,1555,9,598,0
SCF-LightGCN+BGE+Popularity,2,1555,10,1254,0
SCF-LightGCN+BGE+Popularity,2,1558,1,624,1
SCF-LightGCN+BGE+Popularity,2,1558,2,1372,0
SCF-LightGCN+BGE+Popularity,2,1558,3,990,0
SCF-LightGCN+BGE+Popularity,2,1558,4,1008,0
SCF-LightGCN+BGE+Popularity,2,1558,5,91,0
SCF-LightGCN+BGE+Popularity,2,1558,6,221,0
SCF-LightGCN+BGE+Popularity,2,1558,7,1065,0
SCF-LightGCN+BGE+Popularity,2,1558,8,64,0
SCF-LightGCN+BGE+Popularity,2,1558,9,196,0
SCF-LightGCN+BGE+Popularity,2,1558,10,293,0
SCF-LightGCN+BGE+Popularity,2,1560,1,624,1
SCF-LightGCN+BGE+Popularity,2,1560,2,318,0
SCF-LightGCN+BGE+Popularity,2,1560,3,196,0
SCF-LightGCN+BGE+Popularity,2,1560,4,221,0
SCF-LightGCN+BGE+Popularity,2,1560,5,293,0
SCF-LightGCN+BGE+Popularity,2,1560,6,342,0
SCF-LightGCN+BGE+Popularity,2,1560,7,159,0
SCF-LightGCN+BGE+Popularity,2,1560,8,1156,0
SCF-LightGCN+BGE+Popularity,2,1560,9,1550,0
SCF-LightGCN+BGE+Popularity,2,1560,10,765,0
SCF-LightGCN+BGE+Popularity,2,1567,1,624,1
SCF-LightGCN+BGE+Popularity,2,1567,2,196,0
SCF-LightGCN+BGE+Popularity,2,1567,3,221,0
SCF-LightGCN+BGE+Popularity,2,1567,4,1329,0
SCF-LightGCN+BGE+Popularity,2,1567,5,77,0
SCF-LightGCN+BGE+Popularity,2,1567,6,1627,0
SCF-LightGCN+BGE+Popularity,2,1567,7,990,0
SCF-LightGCN+BGE+Popularity,2,1567,8,226,0
SCF-LightGCN+BGE+Popularity,2,1567,9,1449,0
SCF-LightGCN+BGE+Popularity,2,1567,10,698,0
SCF-LightGCN+BGE+Popularity,2,1586,1,624,1
SCF-LightGCN+BGE+Popularity,2,1586,2,196,0
SCF-LightGCN+BGE+Popularity,2,1586,3,381,0
SCF-LightGCN+BGE+Popularity,2,1586,4,77,0
SCF-LightGCN+BGE+Popularity,2,1586,5,689,0
SCF-LightGCN+BGE+Popularity,2,1586,6,221,0
SCF-LightGCN+BGE+Popularity,2,1586,7,1008,0
SCF-LightGCN+BGE+Popularity,2,1586,8,90,0
SCF-LightGCN+BGE+Popularity,2,1586,9,637,0
SCF-LightGCN+BGE+Popularity,2,1586,10,892,0
SCF-LightGCN+BGE+Popularity,2,1588,1,624,1
SCF-LightGCN+BGE+Popularity,2,1588,2,196,0
SCF-LightGCN+BGE+Popularity,2,1588,3,1271,0
SCF-LightGCN+BGE+Popularity,2,1588,4,221,0
SCF-LightGCN+BGE+Popularity,2,1588,5,990,0
SCF-LightGCN+BGE+Popularity,2,1588,6,90,1
SCF-LightGCN+BGE+Popularity,2,1588,7,1081,0
SCF-LightGCN+BGE+Popularity,2,1588,8,1627,0
SCF-LightGCN+BGE+Popularity,2,1588,9,709,0
SCF-LightGCN+BGE+Popularity,2,1588,10,689,0
SCF-LightGCN+BGE+Popularity,2,1591,1,624,1
SCF-LightGCN+BGE+Popularity,2,1591,2,637,0
SCF-LightGCN+BGE+Popularity,2,1591,3,1547,0
SCF-LightGCN+BGE+Popularity,2,1591,4,64,0
SCF-LightGCN+BGE+Popularity,2,1591,5,1022,0
SCF-LightGCN+BGE+Popularity,2,1591,6,698,0
SCF-LightGCN+BGE+Popularity,2,1591,7,212,0
SCF-LightGCN+BGE+Popularity,2,1591,8,293,0
SCF-LightGCN+BGE+Popularity,2,1591,9,689,0
SCF-LightGCN+BGE+Popularity,2,1591,10,68,0
SCF-LightGCN+BGE+Popularity,2,1597,1,624,1
SCF-LightGCN+BGE+Popularity,2,1597,2,1252,0
SCF-LightGCN+BGE+Popularity,2,1597,3,1286,0
SCF-LightGCN+BGE+Popularity,2,1597,4,1008,0
SCF-LightGCN+BGE+Popularity,2,1597,5,689,0
SCF-LightGCN+BGE+Popularity,2,1597,6,318,0
SCF-LightGCN+BGE+Popularity,2,1597,7,1136,0
SCF-LightGCN+BGE+Popularity,2,1597,8,1065,0
SCF-LightGCN+BGE+Popularity,2,1597,9,552,0
SCF-LightGCN+BGE+Popularity,2,1597,10,681,0
SCF-LightGCN+BGE+Popularity,2,1598,1,624,1
SCF-LightGCN+BGE+Popularity,2,1598,2,892,0
SCF-LightGCN+BGE+Popularity,2,1598,3,196,0
SCF-LightGCN+BGE+Popularity,2,1598,4,765,0
SCF-LightGCN+BGE+Popularity,2,1598,5,637,0
SCF-LightGCN+BGE+Popularity,2,1598,6,1317,0
SCF-LightGCN+BGE+Popularity,2,1598,7,1022,0
SCF-LightGCN+BGE+Popularity,2,1598,8,165,0
SCF-LightGCN+BGE+Popularity,2,1598,9,726,0
SCF-LightGCN+BGE+Popularity,2,1598,10,639,0
SCF-LightGCN+BGE+Popularity,2,1599,1,624,1
SCF-LightGCN+BGE+Popularity,2,1599,2,726,0
SCF-LightGCN+BGE+Popularity,2,1599,3,196,0
SCF-LightGCN+BGE+Popularity,2,1599,4,381,0
SCF-LightGCN+BGE+Popularity,2,1599,5,1314,0
SCF-LightGCN+BGE+Popularity,2,1599,6,689,0
SCF-LightGCN+BGE+Popularity,2,1599,7,221,0
SCF-LightGCN+BGE+Popularity,2,1599,8,1022,0
SCF-LightGCN+BGE+Popularity,2,1599,9,1041,0
SCF-LightGCN+BGE+Popularity,2,1599,10,892,0
SCF-LightGCN+BGE+Popularity,2,1606,1,624,1
SCF-LightGCN+BGE+Popularity,2,1606,2,196,0
SCF-LightGCN+BGE+Popularity,2,1606,3,1329,1
SCF-LightGCN+BGE+Popularity,2,1606,4,77,0
SCF-LightGCN+BGE+Popularity,2,1606,5,881,0
SCF-LightGCN+BGE+Popularity,2,1606,6,226,0
SCF-LightGCN+BGE+Popularity,2,1606,7,689,0
SCF-LightGCN+BGE+Popularity,2,1606,8,554,0
SCF-LightGCN+BGE+Popularity,2,1606,9,491,0
SCF-LightGCN+BGE+Popularity,2,1606,10,1130,0
SCF-LightGCN+BGE+Popularity,2,1610,1,624,1
SCF-LightGCN+BGE+Popularity,2,1610,2,196,0
SCF-LightGCN+BGE+Popularity,2,1610,3,221,0
SCF-LightGCN+BGE+Popularity,2,1610,4,1329,0
SCF-LightGCN+BGE+Popularity,2,1610,5,491,0
SCF-LightGCN+BGE+Popularity,2,1610,6,1064,0
SCF-LightGCN+BGE+Popularity,2,1610,7,77,0
SCF-LightGCN+BGE+Popularity,2,1610,8,1080,0
SCF-LightGCN+BGE+Popularity,2,1610,9,1271,0
SCF-LightGCN+BGE+Popularity,2,1610,10,1627,0
SCF-LightGCN+BGE+Popularity,2,1612,1,624,1
SCF-LightGCN+BGE+Popularity,2,1612,2,64,0
SCF-LightGCN+BGE+Popularity,2,1612,3,750,0
SCF-LightGCN+BGE+Popularity,2,1612,4,226,0
SCF-LightGCN+BGE+Popularity,2,1612,5,221,0
SCF-LightGCN+BGE+Popularity,2,1612,6,765,0
SCF-LightGCN+BGE+Popularity,2,1612,7,1590,0
SCF-LightGCN+BGE+Popularity,2,1612,8,67,0
SCF-LightGCN+BGE+Popularity,2,1612,9,905,0
SCF-LightGCN+BGE+Popularity,2,1612,10,1582,0
SCF-LightGCN+BGE+Popularity,2,1617,1,624,1
SCF-LightGCN+BGE+Popularity,2,1617,2,1582,0
SCF-LightGCN+BGE+Popularity,2,1617,3,881,0
SCF-LightGCN+BGE+Popularity,2,1617,4,689,0
SCF-LightGCN+BGE+Popularity,2,1617,5,221,0
SCF-LightGCN+BGE+Popularity,2,1617,6,1329,0
SCF-LightGCN+BGE+Popularity,2,1617,7,698,0
SCF-LightGCN+BGE+Popularity,2,1617,8,68,0
SCF-LightGCN+BGE+Popularity,2,1617,9,293,0
SCF-LightGCN+BGE+Popularity,2,1617,10,1081,0
SCF-LightGCN+BGE+Popularity,2,1622,1,624,1
SCF-LightGCN+BGE+Popularity,2,1622,2,789,1
SCF-LightGCN+BGE+Popularity,2,1622,3,1029,1
SCF-LightGCN+BGE+Popularity,2,1622,4,1069,1
SCF-LightGCN+BGE+Popularity,2,1622,5,491,0
SCF-LightGCN+BGE+Popularity,2,1622,6,226,1
SCF-LightGCN+BGE+Popularity,2,1622,7,883,0
SCF-LightGCN+BGE+Popularity,2,1622,8,143,0
SCF-LightGCN+BGE+Popularity,2,1622,9,1329,1
SCF-LightGCN+BGE+Popularity,2,1622,10,1094,1
SCF-LightGCN+BGE+Popularity,2,1623,1,624,1
SCF-LightGCN+BGE+Popularity,2,1623,2,1252,0
SCF-LightGCN+BGE+Popularity,2,1623,3,359,0
SCF-LightGCN+BGE+Popularity,2,1623,4,689,0
SCF-LightGCN+BGE+Popularity,2,1623,5,221,0
SCF-LightGCN+BGE+Popularity,2,1623,6,196,0
SCF-LightGCN+BGE+Popularity,2,1623,7,698,0
SCF-LightGCN+BGE+Popularity,2,1623,8,53,0
SCF-LightGCN+BGE+Popularity,2,1623,9,637,0
SCF-LightGCN+BGE+Popularity,2,1623,10,990,0
SCF-LightGCN+BGE+Popularity,2,1632,1,624,1
SCF-LightGCN+BGE+Popularity,2,1632,2,1064,0
SCF-LightGCN+BGE+Popularity,2,1632,3,870,0
SCF-LightGCN+BGE+Popularity,2,1632,4,196,0
SCF-LightGCN+BGE+Popularity,2,1632,5,765,0
SCF-LightGCN+BGE+Popularity,2,1632,6,1022,0
SCF-LightGCN+BGE+Popularity,2,1632,7,64,0
SCF-LightGCN+BGE+Popularity,2,1632,8,744,0
SCF-LightGCN+BGE+Popularity,2,1632,9,905,0
SCF-LightGCN+BGE+Popularity,2,1632,10,1547,0
SCF-LightGCN+BGE+Popularity,2,1633,1,624,1
SCF-LightGCN+BGE+Popularity,2,1633,2,1286,0
SCF-LightGCN+BGE+Popularity,2,1633,3,990,0
SCF-LightGCN+BGE+Popularity,2,1633,4,399,0
SCF-LightGCN+BGE+Popularity,2,1633,5,1008,0
SCF-LightGCN+BGE+Popularity,2,1633,6,212,0
SCF-LightGCN+BGE+Popularity,2,1633,7,64,0
SCF-LightGCN+BGE+Popularity,2,1633,8,689,0
SCF-LightGCN+BGE+Popularity,2,1633,9,905,0
SCF-LightGCN+BGE+Popularity,2,1633,10,765,0
SCF-LightGCN+BGE+Popularity,2,1636,1,624,1
SCF-LightGCN+BGE+Popularity,2,1636,2,239,0
SCF-LightGCN+BGE+Popularity,2,1636,3,1022,0
SCF-LightGCN+BGE+Popularity,2,1636,4,1329,0
SCF-LightGCN+BGE+Popularity,2,1636,5,196,0
SCF-LightGCN+BGE+Popularity,2,1636,6,698,0
SCF-LightGCN+BGE+Popularity,2,1636,7,77,0
SCF-LightGCN+BGE+Popularity,2,1636,8,552,0
SCF-LightGCN+BGE+Popularity,2,1636,9,689,0
SCF-LightGCN+BGE+Popularity,2,1636,10,1314,0
SCF-LightGCN+BGE+Popularity,2,1639,1,624,1
SCF-LightGCN+BGE+Popularity,2,1639,2,1399,0
SCF-LightGCN+BGE+Popularity,2,1639,3,1008,0
SCF-LightGCN+BGE+Popularity,2,1639,4,1263,0
SCF-LightGCN+BGE+Popularity,2,1639,5,1120,0
SCF-LightGCN+BGE+Popularity,2,1639,6,221,0
SCF-LightGCN+BGE+Popularity,2,1639,7,196,0
SCF-LightGCN+BGE+Popularity,2,1639,8,1007,0
SCF-LightGCN+BGE+Popularity,2,1639,9,598,0
SCF-LightGCN+BGE+Popularity,2,1639,10,858,0
SCF-LightGCN+BGE+Popularity,2,1650,1,624,1
SCF-LightGCN+BGE+Popularity,2,1650,2,293,0
SCF-LightGCN+BGE+Popularity,2,1650,3,1248,0
SCF-LightGCN+BGE+Popularity,2,1650,4,77,0
SCF-LightGCN+BGE+Popularity,2,1650,5,689,0
SCF-LightGCN+BGE+Popularity,2,1650,6,221,0
SCF-LightGCN+BGE+Popularity,2,1650,7,990,0
SCF-LightGCN+BGE+Popularity,2,1650,8,439,0
SCF-LightGCN+BGE+Popularity,2,1650,9,342,0
SCF-LightGCN+BGE+Popularity,2,1650,10,527,0
SCF-LightGCN+BGE+Popularity,2,1652,1,624,1
SCF-LightGCN+BGE+Popularity,2,1652,2,709,0
SCF-LightGCN+BGE+Popularity,2,1652,3,359,0
SCF-LightGCN+BGE+Popularity,2,1652,4,1008,0
SCF-LightGCN+BGE+Popularity,2,1652,5,91,0
SCF-LightGCN+BGE+Popularity,2,1652,6,1582,0
SCF-LightGCN+BGE+Popularity,2,1652,7,637,0
SCF-LightGCN+BGE+Popularity,2,1652,8,990,0
SCF-LightGCN+BGE+Popularity,2,1652,9,698,0
SCF-LightGCN+BGE+Popularity,2,1652,10,476,0
SCF-LightGCN+BGE+Popularity,2,1660,1,624,1
SCF-LightGCN+BGE+Popularity,2,1660,2,892,0
SCF-LightGCN+BGE+Popularity,2,1660,3,77,0
SCF-LightGCN+BGE+Popularity,2,1660,4,1030,0
SCF-LightGCN+BGE+Popularity,2,1660,5,881,0
SCF-LightGCN+BGE+Popularity,2,1660,6,765,0
SCF-LightGCN+BGE+Popularity,2,1660,7,64,0
SCF-LightGCN+BGE+Popularity,2,1660,8,221,0
SCF-LightGCN+BGE+Popularity,2,1660,9,905,0
SCF-LightGCN+BGE+Popularity,2,1660,10,689,0
SCF-LightGCN+BGE+Popularity,2,1682,1,226,1
SCF-LightGCN+BGE+Popularity,2,1682,2,624,1
SCF-LightGCN+BGE+Popularity,2,1682,3,634,0
SCF-LightGCN+BGE+Popularity,2,1682,4,969,0
SCF-LightGCN+BGE+Popularity,2,1682,5,293,0
SCF-LightGCN+BGE+Popularity,2,1682,6,1329,0
SCF-LightGCN+BGE+Popularity,2,1682,7,750,0
SCF-LightGCN+BGE+Popularity,2,1682,8,221,0
SCF-LightGCN+BGE+Popularity,2,1682,9,77,0
SCF-LightGCN+BGE+Popularity,2,1682,10,667,0
SCF-LightGCN+BGE+Popularity,2,1685,1,624,1
SCF-LightGCN+BGE+Popularity,2,1685,2,381,0
SCF-LightGCN+BGE+Popularity,2,1685,3,196,0
SCF-LightGCN+BGE+Popularity,2,1685,4,1337,0
SCF-LightGCN+BGE+Popularity,2,1685,5,77,0
SCF-LightGCN+BGE+Popularity,2,1685,6,226,0
SCF-LightGCN+BGE+Popularity,2,1685,7,64,0
SCF-LightGCN+BGE+Popularity,2,1685,8,407,0
SCF-LightGCN+BGE+Popularity,2,1685,9,881,0
SCF-LightGCN+BGE+Popularity,2,1685,10,1064,0
SCF-LightGCN+BGE+Popularity,2,1687,1,624,1
SCF-LightGCN+BGE+Popularity,2,1687,2,1271,0
SCF-LightGCN+BGE+Popularity,2,1687,3,689,0
SCF-LightGCN+BGE+Popularity,2,1687,4,196,0
SCF-LightGCN+BGE+Popularity,2,1687,5,64,0
SCF-LightGCN+BGE+Popularity,2,1687,6,892,0
SCF-LightGCN+BGE+Popularity,2,1687,7,165,0
SCF-LightGCN+BGE+Popularity,2,1687,8,293,0
SCF-LightGCN+BGE+Popularity,2,1687,9,765,0
SCF-LightGCN+BGE+Popularity,2,1687,10,637,0
SCF-LightGCN+BGE+Popularity,2,1690,1,624,1
SCF-LightGCN+BGE+Popularity,2,1690,2,196,0
SCF-LightGCN+BGE+Popularity,2,1690,3,1022,0
SCF-LightGCN+BGE+Popularity,2,1690,4,1008,0
SCF-LightGCN+BGE+Popularity,2,1690,5,637,0
SCF-LightGCN+BGE+Popularity,2,1690,6,990,0
SCF-LightGCN+BGE+Popularity,2,1690,7,293,0
SCF-LightGCN+BGE+Popularity,2,1690,8,765,0
SCF-LightGCN+BGE+Popularity,2,1690,9,1052,0
SCF-LightGCN+BGE+Popularity,2,1690,10,698,0
SCF-LightGCN+BGE+Popularity,2,1692,1,624,1
SCF-LightGCN+BGE+Popularity,2,1692,2,154,0
SCF-LightGCN+BGE+Popularity,2,1692,3,990,0
SCF-LightGCN+BGE+Popularity,2,1692,4,698,0
SCF-LightGCN+BGE+Popularity,2,1692,5,226,0
SCF-LightGCN+BGE+Popularity,2,1692,6,881,0
SCF-LightGCN+BGE+Popularity,2,1692,7,491,0
SCF-LightGCN+BGE+Popularity,2,1692,8,1008,0
SCF-LightGCN+BGE+Popularity,2,1692,9,1449,0
SCF-LightGCN+BGE+Popularity,2,1692,10,765,0
SCF-LightGCN+BGE+Popularity,2,1693,1,624,1
SCF-LightGCN+BGE+Popularity,2,1693,2,221,0
SCF-LightGCN+BGE+Popularity,2,1693,3,399,0
SCF-LightGCN+BGE+Popularity,2,1693,4,637,0
SCF-LightGCN+BGE+Popularity,2,1693,5,1329,0
SCF-LightGCN+BGE+Popularity,2,1693,6,990,0
SCF-LightGCN+BGE+Popularity,2,1693,7,196,0
SCF-LightGCN+BGE+Popularity,2,1693,8,881,0
SCF-LightGCN+BGE+Popularity,2,1693,9,654,0
SCF-LightGCN+BGE+Popularity,2,1693,10,689,0
SCF-LightGCN+BGE+Popularity,2,1695,1,1069,0
SCF-LightGCN+BGE+Popularity,2,1695,2,90,0
SCF-LightGCN+BGE+Popularity,2,1695,3,1317,0
SCF-LightGCN+BGE+Popularity,2,1695,4,624,1
SCF-LightGCN+BGE+Popularity,2,1695,5,409,0
SCF-LightGCN+BGE+Popularity,2,1695,6,502,0
SCF-LightGCN+BGE+Popularity,2,1695,7,983,0
SCF-LightGCN+BGE+Popularity,2,1695,8,452,0
SCF-LightGCN+BGE+Popularity,2,1695,9,204,0
SCF-LightGCN+BGE+Popularity,2,1695,10,1061,0
SCF-LightGCN+BGE+Popularity,2,1701,1,624,1
SCF-LightGCN+BGE+Popularity,2,1701,2,196,0
SCF-LightGCN+BGE+Popularity,2,1701,3,1425,0
SCF-LightGCN+BGE+Popularity,2,1701,4,1030,0
SCF-LightGCN+BGE+Popularity,2,1701,5,77,0
SCF-LightGCN+BGE+Popularity,2,1701,6,1253,0
SCF-LightGCN+BGE+Popularity,2,1701,7,765,0
SCF-LightGCN+BGE+Popularity,2,1701,8,64,0
SCF-LightGCN+BGE+Popularity,2,1701,9,709,0
SCF-LightGCN+BGE+Popularity,2,1701,10,1136,0
SCF-LightGCN+BGE+Popularity,2,1703,1,624,1
SCF-LightGCN+BGE+Popularity,2,1703,2,154,0
SCF-LightGCN+BGE+Popularity,2,1703,3,226,0
SCF-LightGCN+BGE+Popularity,2,1703,4,188,0
SCF-LightGCN+BGE+Popularity,2,1703,5,856,0
SCF-LightGCN+BGE+Popularity,2,1703,6,143,0
SCF-LightGCN+BGE+Popularity,2,1703,7,491,0
SCF-LightGCN+BGE+Popularity,2,1703,8,1380,0
SCF-LightGCN+BGE+Popularity,2,1703,9,409,0
SCF-LightGCN+BGE+Popularity,2,1703,10,191,0
SCF-LightGCN+BGE+Popularity,2,1704,1,624,1
SCF-LightGCN+BGE+Popularity,2,1704,2,765,0
SCF-LightGCN+BGE+Popularity,2,1704,3,892,0
SCF-LightGCN+BGE+Popularity,2,1704,4,1582,0
SCF-LightGCN+BGE+Popularity,2,1704,5,654,0
SCF-LightGCN+BGE+Popularity,2,1704,6,1022,0
SCF-LightGCN+BGE+Popularity,2,1704,7,622,0
SCF-LightGCN+BGE+Popularity,2,1704,8,239,0
SCF-LightGCN+BGE+Popularity,2,1704,9,64,0
SCF-LightGCN+BGE+Popularity,2,1704,10,318,0
SCF-LightGCN+BGE+Popularity,2,1712,1,154,0
SCF-LightGCN+BGE+Popularity,2,1712,2,624,1
SCF-LightGCN+BGE+Popularity,2,1712,3,856,0
SCF-LightGCN+BGE+Popularity,2,1712,4,366,0
SCF-LightGCN+BGE+Popularity,2,1712,5,969,0
SCF-LightGCN+BGE+Popularity,2,1712,6,698,0
SCF-LightGCN+BGE+Popularity,2,1712,7,226,0
SCF-LightGCN+BGE+Popularity,2,1712,8,191,0
SCF-LightGCN+BGE+Popularity,2,1712,9,342,0
SCF-LightGCN+BGE+Popularity,2,1712,10,637,0
SCF-LightGCN+BGE+Popularity,2,1720,1,624,1
SCF-LightGCN+BGE+Popularity,2,1720,2,196,0
SCF-LightGCN+BGE+Popularity,2,1720,3,765,0
SCF-LightGCN+BGE+Popularity,2,1720,4,221,0
SCF-LightGCN+BGE+Popularity,2,1720,5,1253,0
SCF-LightGCN+BGE+Popularity,2,1720,6,89,0
SCF-LightGCN+BGE+Popularity,2,1720,7,1329,0
SCF-LightGCN+BGE+Popularity,2,1720,8,1156,0
SCF-LightGCN+BGE+Popularity,2,1720,9,637,0
SCF-LightGCN+BGE+Popularity,2,1720,10,206,0
SCF-LightGCN+BGE+Popularity,2,1726,1,624,1
SCF-LightGCN+BGE+Popularity,2,1726,2,765,0
SCF-LightGCN+BGE+Popularity,2,1726,3,1329,0
SCF-LightGCN+BGE+Popularity,2,1726,4,77,0
SCF-LightGCN+BGE+Popularity,2,1726,5,64,0
SCF-LightGCN+BGE+Popularity,2,1726,6,881,0
SCF-LightGCN+BGE+Popularity,2,1726,7,165,0
SCF-LightGCN+BGE+Popularity,2,1726,8,1550,0
SCF-LightGCN+BGE+Popularity,2,1726,9,293,0
SCF-LightGCN+BGE+Popularity,2,1726,10,196,0
SCF-LightGCN+BGE+Popularity,2,1727,1,624,1
SCF-LightGCN+BGE+Popularity,2,1727,2,990,0
SCF-LightGCN+BGE+Popularity,2,1727,3,1582,0
SCF-LightGCN+BGE+Popularity,2,1727,4,196,0
SCF-LightGCN+BGE+Popularity,2,1727,5,1627,0
SCF-LightGCN+BGE+Popularity,2,1727,6,689,0
SCF-LightGCN+BGE+Popularity,2,1727,7,1080,0
SCF-LightGCN+BGE+Popularity,2,1727,8,64,0
SCF-LightGCN+BGE+Popularity,2,1727,9,491,0
SCF-LightGCN+BGE+Popularity,2,1727,10,77,0
SCF-LightGCN+BGE+Popularity,2,1734,1,624,1
SCF-LightGCN+BGE+Popularity,2,1734,2,221,0
SCF-LightGCN+BGE+Popularity,2,1734,3,91,0
SCF-LightGCN+BGE+Popularity,2,1734,4,1329,0
SCF-LightGCN+BGE+Popularity,2,1734,5,1449,0
SCF-LightGCN+BGE+Popularity,2,1734,6,64,0
SCF-LightGCN+BGE+Popularity,2,1734,7,637,0
SCF-LightGCN+BGE+Popularity,2,1734,8,990,0
SCF-LightGCN+BGE+Popularity,2,1734,9,491,0
SCF-LightGCN+BGE+Popularity,2,1734,10,226,0
SCF-LightGCN+BGE+Popularity,2,1738,1,624,1
SCF-LightGCN+BGE+Popularity,2,1738,2,221,0
SCF-LightGCN+BGE+Popularity,2,1738,3,64,0
SCF-LightGCN+BGE+Popularity,2,1738,4,407,0
SCF-LightGCN+BGE+Popularity,2,1738,5,77,0
SCF-LightGCN+BGE+Popularity,2,1738,6,381,0
SCF-LightGCN+BGE+Popularity,2,1738,7,196,0
SCF-LightGCN+BGE+Popularity,2,1738,8,689,0
SCF-LightGCN+BGE+Popularity,2,1738,9,1329,0
SCF-LightGCN+BGE+Popularity,2,1738,10,881,0
SCF-LightGCN+BGE+Popularity,2,1772,1,624,1
SCF-LightGCN+BGE+Popularity,2,1772,2,1317,0
SCF-LightGCN+BGE+Popularity,2,1772,3,1376,0
SCF-LightGCN+BGE+Popularity,2,1772,4,892,0
SCF-LightGCN+BGE+Popularity,2,1772,5,1371,0
SCF-LightGCN+BGE+Popularity,2,1772,6,1520,0
SCF-LightGCN+BGE+Popularity,2,1772,7,90,0
SCF-LightGCN+BGE+Popularity,2,1772,8,689,0
SCF-LightGCN+BGE+Popularity,2,1772,9,243,0
SCF-LightGCN+BGE+Popularity,2,1772,10,1254,0
SCF-LightGCN+BGE+Popularity,2,1777,1,624,1
SCF-LightGCN+BGE+Popularity,2,1777,2,889,0
SCF-LightGCN+BGE+Popularity,2,1777,3,689,0
SCF-LightGCN+BGE+Popularity,2,1777,4,1420,0
SCF-LightGCN+BGE+Popularity,2,1777,5,1229,0
SCF-LightGCN+BGE+Popularity,2,1777,6,765,0
SCF-LightGCN+BGE+Popularity,2,1777,7,552,0
SCF-LightGCN+BGE+Popularity,2,1777,8,1000,0
SCF-LightGCN+BGE+Popularity,2,1777,9,892,0
SCF-LightGCN+BGE+Popularity,2,1777,10,1065,0
SCF-LightGCN+BGE+Popularity,2,1787,1,624,1
SCF-LightGCN+BGE+Popularity,2,1787,2,77,0
SCF-LightGCN+BGE+Popularity,2,1787,3,1271,0
SCF-LightGCN+BGE+Popularity,2,1787,4,1329,0
SCF-LightGCN+BGE+Popularity,2,1787,5,1022,0
SCF-LightGCN+BGE+Popularity,2,1787,6,416,0
SCF-LightGCN+BGE+Popularity,2,1787,7,997,0
SCF-LightGCN+BGE+Popularity,2,1787,8,221,0
SCF-LightGCN+BGE+Popularity,2,1787,9,905,0
SCF-LightGCN+BGE+Popularity,2,1787,10,1156,0
SCF-LightGCN+BGE+Popularity,2,1813,1,624,1
SCF-LightGCN+BGE+Popularity,2,1813,2,226,0
SCF-LightGCN+BGE+Popularity,2,1813,3,77,0
SCF-LightGCN+BGE+Popularity,2,1813,4,491,0
SCF-LightGCN+BGE+Popularity,2,1813,5,221,0
SCF-LightGCN+BGE+Popularity,2,1813,6,689,0
SCF-LightGCN+BGE+Popularity,2,1813,7,765,0
SCF-LightGCN+BGE+Popularity,2,1813,8,1627,0
SCF-LightGCN+BGE+Popularity,2,1813,9,881,0
SCF-LightGCN+BGE+Popularity,2,1813,10,1590,0
SCF-LightGCN+BGE+Popularity,2,1833,1,624,1
SCF-LightGCN+BGE+Popularity,2,1833,2,77,0
SCF-LightGCN+BGE+Popularity,2,1833,3,417,0
SCF-LightGCN+BGE+Popularity,2,1833,4,1550,0
SCF-LightGCN+BGE+Popularity,2,1833,5,381,0
SCF-LightGCN+BGE+Popularity,2,1833,6,1271,0
SCF-LightGCN+BGE+Popularity,2,1833,7,1329,0
SCF-LightGCN+BGE+Popularity,2,1833,8,765,0
SCF-LightGCN+BGE+Popularity,2,1833,9,905,0
SCF-LightGCN+BGE+Popularity,2,1833,10,196,0
SCF-LightGCN+BGE+Popularity,2,1840,1,624,1
SCF-LightGCN+BGE+Popularity,2,1840,2,1077,0
SCF-LightGCN+BGE+Popularity,2,1840,3,196,0
SCF-LightGCN+BGE+Popularity,2,1840,4,709,0
SCF-LightGCN+BGE+Popularity,2,1840,5,1314,0
