method,seed,mashup_id,rank,api_id,is_positive
SCF-LightGCN+BGE+Popularity,1,2064,5,1376,0
SCF-LightGCN+BGE+Popularity,1,2064,6,1129,0
SCF-LightGCN+BGE+Popularity,1,2064,7,892,0
SCF-LightGCN+BGE+Popularity,1,2064,8,520,0
SCF-LightGCN+BGE+Popularity,1,2064,9,1080,0
SCF-LightGCN+BGE+Popularity,1,2064,10,622,0
SCF-LightGCN+BGE+Popularity,1,2069,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2069,2,520,0
SCF-LightGCN+BGE+Popularity,1,2069,3,1247,0
SCF-LightGCN+BGE+Popularity,1,2069,4,1178,0
SCF-LightGCN+BGE+Popularity,1,2069,5,1645,0
SCF-LightGCN+BGE+Popularity,1,2069,6,987,0
SCF-LightGCN+BGE+Popularity,1,2069,7,1373,0
SCF-LightGCN+BGE+Popularity,1,2069,8,1251,0
SCF-LightGCN+BGE+Popularity,1,2069,9,624,0
SCF-LightGCN+BGE+Popularity,1,2069,10,1604,0
SCF-LightGCN+BGE+Popularity,1,2075,1,893,0
SCF-LightGCN+BGE+Popularity,1,2075,2,634,0
SCF-LightGCN+BGE+Popularity,1,2075,3,96,0
SCF-LightGCN+BGE+Popularity,1,2075,4,108,0
SCF-LightGCN+BGE+Popularity,1,2075,5,1079,1
SCF-LightGCN+BGE+Popularity,1,2075,6,401,0
SCF-LightGCN+BGE+Popularity,1,2075,7,846,0
SCF-LightGCN+BGE+Popularity,1,2075,8,90,0
SCF-LightGCN+BGE+Popularity,1,2075,9,1069,0
SCF-LightGCN+BGE+Popularity,1,2075,10,310,0
SCF-LightGCN+BGE+Popularity,1,2082,1,627,1
SCF-LightGCN+BGE+Popularity,1,2082,2,1410,1
SCF-LightGCN+BGE+Popularity,1,2082,3,1408,0
SCF-LightGCN+BGE+Popularity,1,2082,4,527,0
SCF-LightGCN+BGE+Popularity,1,2082,5,1583,0
SCF-LightGCN+BGE+Popularity,1,2082,6,1186,0
SCF-LightGCN+BGE+Popularity,1,2082,7,166,0
SCF-LightGCN+BGE+Popularity,1,2082,8,78,0
SCF-LightGCN+BGE+Popularity,1,2082,9,625,0
SCF-LightGCN+BGE+Popularity,1,2082,10,1248,0
SCF-LightGCN+BGE+Popularity,1,2087,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2087,2,867,1
SCF-LightGCN+BGE+Popularity,1,2087,3,622,0
SCF-LightGCN+BGE+Popularity,1,2087,4,1077,0
SCF-LightGCN+BGE+Popularity,1,2087,5,1139,0
SCF-LightGCN+BGE+Popularity,1,2087,6,1437,0
SCF-LightGCN+BGE+Popularity,1,2087,7,994,0
SCF-LightGCN+BGE+Popularity,1,2087,8,923,0
SCF-LightGCN+BGE+Popularity,1,2087,9,1589,0
SCF-LightGCN+BGE+Popularity,1,2087,10,1100,0
SCF-LightGCN+BGE+Popularity,1,2093,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2093,2,624,0
SCF-LightGCN+BGE+Popularity,1,2093,3,639,0
SCF-LightGCN+BGE+Popularity,1,2093,4,118,0
SCF-LightGCN+BGE+Popularity,1,2093,5,1376,0
SCF-LightGCN+BGE+Popularity,1,2093,6,1111,0
SCF-LightGCN+BGE+Popularity,1,2093,7,1463,0
SCF-LightGCN+BGE+Popularity,1,2093,8,712,0
SCF-LightGCN+BGE+Popularity,1,2093,9,10,0
SCF-LightGCN+BGE+Popularity,1,2093,10,147,0
SCF-LightGCN+BGE+Popularity,1,2103,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2103,2,639,0
SCF-LightGCN+BGE+Popularity,1,2103,3,1418,0
SCF-LightGCN+BGE+Popularity,1,2103,4,1256,0
SCF-LightGCN+BGE+Popularity,1,2103,5,118,0
SCF-LightGCN+BGE+Popularity,1,2103,6,562,0
SCF-LightGCN+BGE+Popularity,1,2103,7,13,0
SCF-LightGCN+BGE+Popularity,1,2103,8,520,0
SCF-LightGCN+BGE+Popularity,1,2103,9,290,0
SCF-LightGCN+BGE+Popularity,1,2103,10,24,0
SCF-LightGCN+BGE+Popularity,1,2107,1,1069,1
SCF-LightGCN+BGE+Popularity,1,2107,2,1401,0
SCF-LightGCN+BGE+Popularity,1,2107,3,1561,0
SCF-LightGCN+BGE+Popularity,1,2107,4,1079,1
SCF-LightGCN+BGE+Popularity,1,2107,5,284,0
SCF-LightGCN+BGE+Popularity,1,2107,6,130,0
SCF-LightGCN+BGE+Popularity,1,2107,7,90,0
SCF-LightGCN+BGE+Popularity,1,2107,8,104,0
SCF-LightGCN+BGE+Popularity,1,2107,9,1409,0
SCF-LightGCN+BGE+Popularity,1,2107,10,1295,0
SCF-LightGCN+BGE+Popularity,1,2110,1,96,1
SCF-LightGCN+BGE+Popularity,1,2110,2,634,0
SCF-LightGCN+BGE+Popularity,1,2110,3,336,0
SCF-LightGCN+BGE+Popularity,1,2110,4,449,0
SCF-LightGCN+BGE+Popularity,1,2110,5,642,0
SCF-LightGCN+BGE+Popularity,1,2110,6,975,0
SCF-LightGCN+BGE+Popularity,1,2110,7,1079,1
SCF-LightGCN+BGE+Popularity,1,2110,8,893,0
SCF-LightGCN+BGE+Popularity,1,2110,9,1172,0
SCF-LightGCN+BGE+Popularity,1,2110,10,768,0
SCF-LightGCN+BGE+Popularity,1,2114,1,787,0
SCF-LightGCN+BGE+Popularity,1,2114,2,502,0
SCF-LightGCN+BGE+Popularity,1,2114,3,1069,1
SCF-LightGCN+BGE+Popularity,1,2114,4,1465,0
SCF-LightGCN+BGE+Popularity,1,2114,5,1061,0
SCF-LightGCN+BGE+Popularity,1,2114,6,814,0
SCF-LightGCN+BGE+Popularity,1,2114,7,1018,0
SCF-LightGCN+BGE+Popularity,1,2114,8,452,0
SCF-LightGCN+BGE+Popularity,1,2114,9,99,0
SCF-LightGCN+BGE+Popularity,1,2114,10,96,0
SCF-LightGCN+BGE+Popularity,1,2119,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2119,2,994,1
SCF-LightGCN+BGE+Popularity,1,2119,3,1371,0
SCF-LightGCN+BGE+Popularity,1,2119,4,1254,0
SCF-LightGCN+BGE+Popularity,1,2119,5,639,0
SCF-LightGCN+BGE+Popularity,1,2119,6,892,0
SCF-LightGCN+BGE+Popularity,1,2119,7,562,0
SCF-LightGCN+BGE+Popularity,1,2119,8,1317,0
SCF-LightGCN+BGE+Popularity,1,2119,9,726,0
SCF-LightGCN+BGE+Popularity,1,2119,10,867,0
SCF-LightGCN+BGE+Popularity,1,2121,1,892,1
SCF-LightGCN+BGE+Popularity,1,2121,2,1079,1
SCF-LightGCN+BGE+Popularity,1,2121,3,624,0
SCF-LightGCN+BGE+Popularity,1,2121,4,867,0
SCF-LightGCN+BGE+Popularity,1,2121,5,1069,0
SCF-LightGCN+BGE+Popularity,1,2121,6,1129,0
SCF-LightGCN+BGE+Popularity,1,2121,7,122,0
SCF-LightGCN+BGE+Popularity,1,2121,8,1077,0
SCF-LightGCN+BGE+Popularity,1,2121,9,1376,0
SCF-LightGCN+BGE+Popularity,1,2121,10,622,0
SCF-LightGCN+BGE+Popularity,1,2123,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2123,2,1068,0
SCF-LightGCN+BGE+Popularity,1,2123,3,1288,0
SCF-LightGCN+BGE+Popularity,1,2123,4,122,0
SCF-LightGCN+BGE+Popularity,1,2123,5,496,0
SCF-LightGCN+BGE+Popularity,1,2123,6,1069,1
SCF-LightGCN+BGE+Popularity,1,2123,7,90,0
SCF-LightGCN+BGE+Popularity,1,2123,8,204,0
SCF-LightGCN+BGE+Popularity,1,2123,9,1169,0
SCF-LightGCN+BGE+Popularity,1,2123,10,1362,0
SCF-LightGCN+BGE+Popularity,1,2124,1,90,1
SCF-LightGCN+BGE+Popularity,1,2124,2,867,0
SCF-LightGCN+BGE+Popularity,1,2124,3,1256,0
SCF-LightGCN+BGE+Popularity,1,2124,4,626,0
SCF-LightGCN+BGE+Popularity,1,2124,5,892,0
SCF-LightGCN+BGE+Popularity,1,2124,6,122,0
SCF-LightGCN+BGE+Popularity,1,2124,7,1079,1
SCF-LightGCN+BGE+Popularity,1,2124,8,1375,0
SCF-LightGCN+BGE+Popularity,1,2124,9,1069,0
SCF-LightGCN+BGE+Popularity,1,2124,10,1126,0
SCF-LightGCN+BGE+Popularity,1,2127,1,96,0
SCF-LightGCN+BGE+Popularity,1,2127,2,524,0
SCF-LightGCN+BGE+Popularity,1,2127,3,1079,1
SCF-LightGCN+BGE+Popularity,1,2127,4,634,0
SCF-LightGCN+BGE+Popularity,1,2127,5,867,0
SCF-LightGCN+BGE+Popularity,1,2127,6,413,0
SCF-LightGCN+BGE+Popularity,1,2127,7,122,0
SCF-LightGCN+BGE+Popularity,1,2127,8,336,1
SCF-LightGCN+BGE+Popularity,1,2127,9,1346,0
SCF-LightGCN+BGE+Popularity,1,2127,10,1088,0
SCF-LightGCN+BGE+Popularity,1,2130,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2130,2,867,0
SCF-LightGCN+BGE+Popularity,1,2130,3,1059,0
SCF-LightGCN+BGE+Popularity,1,2130,4,622,0
SCF-LightGCN+BGE+Popularity,1,2130,5,756,0
SCF-LightGCN+BGE+Popularity,1,2130,6,994,0
SCF-LightGCN+BGE+Popularity,1,2130,7,660,0
SCF-LightGCN+BGE+Popularity,1,2130,8,1037,0
SCF-LightGCN+BGE+Popularity,1,2130,9,892,0
SCF-LightGCN+BGE+Popularity,1,2130,10,1376,0
SCF-LightGCN+BGE+Popularity,1,2132,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2132,2,867,1
SCF-LightGCN+BGE+Popularity,1,2132,3,639,0
SCF-LightGCN+BGE+Popularity,1,2132,4,122,0
SCF-LightGCN+BGE+Popularity,1,2132,5,456,0
SCF-LightGCN+BGE+Popularity,1,2132,6,1088,0
SCF-LightGCN+BGE+Popularity,1,2132,7,1077,0
SCF-LightGCN+BGE+Popularity,1,2132,8,1345,0
SCF-LightGCN+BGE+Popularity,1,2132,9,820,0
SCF-LightGCN+BGE+Popularity,1,2132,10,41,0
SCF-LightGCN+BGE+Popularity,1,2137,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2137,2,90,1
SCF-LightGCN+BGE+Popularity,1,2137,3,1068,0
SCF-LightGCN+BGE+Popularity,1,2137,4,122,0
SCF-LightGCN+BGE+Popularity,1,2137,5,639,0
SCF-LightGCN+BGE+Popularity,1,2137,6,1254,0
SCF-LightGCN+BGE+Popularity,1,2137,7,1069,1
SCF-LightGCN+BGE+Popularity,1,2137,8,994,0
SCF-LightGCN+BGE+Popularity,1,2137,9,704,0
SCF-LightGCN+BGE+Popularity,1,2137,10,290,0
SCF-LightGCN+BGE+Popularity,1,2141,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2141,2,496,0
SCF-LightGCN+BGE+Popularity,1,2141,3,1069,1
SCF-LightGCN+BGE+Popularity,1,2141,4,756,0
SCF-LightGCN+BGE+Popularity,1,2141,5,1528,1
SCF-LightGCN+BGE+Popularity,1,2141,6,1264,0
SCF-LightGCN+BGE+Popularity,1,2141,7,1306,0
SCF-LightGCN+BGE+Popularity,1,2141,8,892,0
SCF-LightGCN+BGE+Popularity,1,2141,9,122,0
SCF-LightGCN+BGE+Popularity,1,2141,10,1621,0
SCF-LightGCN+BGE+Popularity,1,2155,1,624,0
SCF-LightGCN+BGE+Popularity,1,2155,2,1079,1
SCF-LightGCN+BGE+Popularity,1,2155,3,1576,0
SCF-LightGCN+BGE+Popularity,1,2155,4,476,0
SCF-LightGCN+BGE+Popularity,1,2155,5,881,0
SCF-LightGCN+BGE+Popularity,1,2155,6,29,0
SCF-LightGCN+BGE+Popularity,1,2155,7,1376,0
SCF-LightGCN+BGE+Popularity,1,2155,8,53,0
SCF-LightGCN+BGE+Popularity,1,2155,9,293,0
SCF-LightGCN+BGE+Popularity,1,2155,10,892,0
SCF-LightGCN+BGE+Popularity,1,2158,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2158,2,867,0
SCF-LightGCN+BGE+Popularity,1,2158,3,428,0
SCF-LightGCN+BGE+Popularity,1,2158,4,1264,0
SCF-LightGCN+BGE+Popularity,1,2158,5,386,0
SCF-LightGCN+BGE+Popularity,1,2158,6,712,0
SCF-LightGCN+BGE+Popularity,1,2158,7,13,0
SCF-LightGCN+BGE+Popularity,1,2158,8,1256,0
SCF-LightGCN+BGE+Popularity,1,2158,9,318,0
SCF-LightGCN+BGE+Popularity,1,2158,10,1244,0
SCF-LightGCN+BGE+Popularity,1,2160,1,1069,0
SCF-LightGCN+BGE+Popularity,1,2160,2,1465,0
SCF-LightGCN+BGE+Popularity,1,2160,3,90,0
SCF-LightGCN+BGE+Popularity,1,2160,4,401,0
SCF-LightGCN+BGE+Popularity,1,2160,5,994,0
SCF-LightGCN+BGE+Popularity,1,2160,6,496,0
SCF-LightGCN+BGE+Popularity,1,2160,7,1068,0
SCF-LightGCN+BGE+Popularity,1,2160,8,1254,0
SCF-LightGCN+BGE+Popularity,1,2160,9,704,0
SCF-LightGCN+BGE+Popularity,1,2160,10,122,0
SCF-LightGCN+BGE+Popularity,1,2161,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2161,2,624,0
SCF-LightGCN+BGE+Popularity,1,2161,3,892,0
SCF-LightGCN+BGE+Popularity,1,2161,4,520,0
SCF-LightGCN+BGE+Popularity,1,2161,5,1376,0
SCF-LightGCN+BGE+Popularity,1,2161,6,639,0
SCF-LightGCN+BGE+Popularity,1,2161,7,912,0
SCF-LightGCN+BGE+Popularity,1,2161,8,1345,0
SCF-LightGCN+BGE+Popularity,1,2161,9,689,0
SCF-LightGCN+BGE+Popularity,1,2161,10,1371,0
SCF-LightGCN+BGE+Popularity,1,2168,1,1645,0
SCF-LightGCN+BGE+Popularity,1,2168,2,1079,1
SCF-LightGCN+BGE+Popularity,1,2168,3,1166,1
SCF-LightGCN+BGE+Popularity,1,2168,4,639,0
SCF-LightGCN+BGE+Popularity,1,2168,5,987,0
SCF-LightGCN+BGE+Popularity,1,2168,6,1069,0
SCF-LightGCN+BGE+Popularity,1,2168,7,385,0
SCF-LightGCN+BGE+Popularity,1,2168,8,712,0
SCF-LightGCN+BGE+Popularity,1,2168,9,90,0
SCF-LightGCN+BGE+Popularity,1,2168,10,458,0
SCF-LightGCN+BGE+Popularity,1,2173,1,1418,0
SCF-LightGCN+BGE+Popularity,1,2173,2,1079,1
SCF-LightGCN+BGE+Popularity,1,2173,3,340,0
SCF-LightGCN+BGE+Popularity,1,2173,4,1256,0
SCF-LightGCN+BGE+Popularity,1,2173,5,499,0
SCF-LightGCN+BGE+Popularity,1,2173,6,1049,0
SCF-LightGCN+BGE+Popularity,1,2173,7,537,0
SCF-LightGCN+BGE+Popularity,1,2173,8,839,0
SCF-LightGCN+BGE+Popularity,1,2173,9,24,0
SCF-LightGCN+BGE+Popularity,1,2173,10,989,0
SCF-LightGCN+BGE+Popularity,1,2175,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2175,2,639,0
SCF-LightGCN+BGE+Popularity,1,2175,3,24,0
SCF-LightGCN+BGE+Popularity,1,2175,4,1376,0
SCF-LightGCN+BGE+Popularity,1,2175,5,1146,0
SCF-LightGCN+BGE+Popularity,1,2175,6,147,0
SCF-LightGCN+BGE+Popularity,1,2175,7,118,0
SCF-LightGCN+BGE+Popularity,1,2175,8,1625,0
SCF-LightGCN+BGE+Popularity,1,2175,9,562,0
SCF-LightGCN+BGE+Popularity,1,2175,10,851,0
SCF-LightGCN+BGE+Popularity,1,2176,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2176,2,1146,0
SCF-LightGCN+BGE+Popularity,1,2176,3,24,0
SCF-LightGCN+BGE+Popularity,1,2176,4,1345,0
SCF-LightGCN+BGE+Popularity,1,2176,5,147,0
SCF-LightGCN+BGE+Popularity,1,2176,6,867,0
SCF-LightGCN+BGE+Popularity,1,2176,7,622,0
SCF-LightGCN+BGE+Popularity,1,2176,8,1376,0
SCF-LightGCN+BGE+Popularity,1,2176,9,181,0
SCF-LightGCN+BGE+Popularity,1,2176,10,934,0
SCF-LightGCN+BGE+Popularity,1,2181,1,144,0
SCF-LightGCN+BGE+Popularity,1,2181,2,336,0
SCF-LightGCN+BGE+Popularity,1,2181,3,449,0
SCF-LightGCN+BGE+Popularity,1,2181,4,743,0
SCF-LightGCN+BGE+Popularity,1,2181,5,1172,0
SCF-LightGCN+BGE+Popularity,1,2181,6,1202,0
SCF-LightGCN+BGE+Popularity,1,2181,7,620,0
SCF-LightGCN+BGE+Popularity,1,2181,8,96,0
SCF-LightGCN+BGE+Popularity,1,2181,9,1455,0
SCF-LightGCN+BGE+Popularity,1,2181,10,1346,0
SCF-LightGCN+BGE+Popularity,1,2182,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2182,2,867,1
SCF-LightGCN+BGE+Popularity,1,2182,3,892,1
SCF-LightGCN+BGE+Popularity,1,2182,4,1264,0
SCF-LightGCN+BGE+Popularity,1,2182,5,122,0
SCF-LightGCN+BGE+Popularity,1,2182,6,496,0
SCF-LightGCN+BGE+Popularity,1,2182,7,1428,0
SCF-LightGCN+BGE+Popularity,1,2182,8,1376,0
SCF-LightGCN+BGE+Popularity,1,2182,9,639,0
SCF-LightGCN+BGE+Popularity,1,2182,10,622,0
SCF-LightGCN+BGE+Popularity,1,2186,1,1401,0
SCF-LightGCN+BGE+Popularity,1,2186,2,404,0
SCF-LightGCN+BGE+Popularity,1,2186,3,1069,0
SCF-LightGCN+BGE+Popularity,1,2186,4,130,0
SCF-LightGCN+BGE+Popularity,1,2186,5,1295,0
SCF-LightGCN+BGE+Popularity,1,2186,6,185,0
SCF-LightGCN+BGE+Popularity,1,2186,7,1409,0
SCF-LightGCN+BGE+Popularity,1,2186,8,284,0
SCF-LightGCN+BGE+Popularity,1,2186,9,19,0
SCF-LightGCN+BGE+Popularity,1,2186,10,104,0
SCF-LightGCN+BGE+Popularity,1,2191,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2191,2,867,1
SCF-LightGCN+BGE+Popularity,1,2191,3,1091,0
SCF-LightGCN+BGE+Popularity,1,2191,4,1244,0
SCF-LightGCN+BGE+Popularity,1,2191,5,183,0
SCF-LightGCN+BGE+Popularity,1,2191,6,622,0
SCF-LightGCN+BGE+Popularity,1,2191,7,1592,0
SCF-LightGCN+BGE+Popularity,1,2191,8,934,0
SCF-LightGCN+BGE+Popularity,1,2191,9,496,0
SCF-LightGCN+BGE+Popularity,1,2191,10,892,0
SCF-LightGCN+BGE+Popularity,1,2194,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2194,2,893,0
SCF-LightGCN+BGE+Popularity,1,2194,3,1264,0
SCF-LightGCN+BGE+Popularity,1,2194,4,712,0
SCF-LightGCN+BGE+Popularity,1,2194,5,13,0
SCF-LightGCN+BGE+Popularity,1,2194,6,96,0
SCF-LightGCN+BGE+Popularity,1,2194,7,336,0
SCF-LightGCN+BGE+Popularity,1,2194,8,1172,0
SCF-LightGCN+BGE+Popularity,1,2194,9,989,0
SCF-LightGCN+BGE+Popularity,1,2194,10,1176,0
SCF-LightGCN+BGE+Popularity,1,2210,1,1401,1
SCF-LightGCN+BGE+Popularity,1,2210,2,130,1
SCF-LightGCN+BGE+Popularity,1,2210,3,1069,0
SCF-LightGCN+BGE+Popularity,1,2210,4,404,1
SCF-LightGCN+BGE+Popularity,1,2210,5,142,0
SCF-LightGCN+BGE+Popularity,1,2210,6,104,0
SCF-LightGCN+BGE+Popularity,1,2210,7,284,0
SCF-LightGCN+BGE+Popularity,1,2210,8,1579,0
SCF-LightGCN+BGE+Popularity,1,2210,9,580,0
SCF-LightGCN+BGE+Popularity,1,2210,10,702,0
SCF-LightGCN+BGE+Popularity,1,2213,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2213,2,1418,0
SCF-LightGCN+BGE+Popularity,1,2213,3,90,0
SCF-LightGCN+BGE+Popularity,1,2213,4,1069,0
SCF-LightGCN+BGE+Popularity,1,2213,5,1256,0
SCF-LightGCN+BGE+Popularity,1,2213,6,499,0
SCF-LightGCN+BGE+Popularity,1,2213,7,983,0
SCF-LightGCN+BGE+Popularity,1,2213,8,1481,0
SCF-LightGCN+BGE+Popularity,1,2213,9,519,0
SCF-LightGCN+BGE+Popularity,1,2213,10,717,0
SCF-LightGCN+BGE+Popularity,1,2215,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2215,2,1264,0
SCF-LightGCN+BGE+Popularity,1,2215,3,867,0
SCF-LightGCN+BGE+Popularity,1,2215,4,639,0
SCF-LightGCN+BGE+Popularity,1,2215,5,1345,1
SCF-LightGCN+BGE+Popularity,1,2215,6,622,0
SCF-LightGCN+BGE+Popularity,1,2215,7,335,0
SCF-LightGCN+BGE+Popularity,1,2215,8,122,0
SCF-LightGCN+BGE+Popularity,1,2215,9,13,1
SCF-LightGCN+BGE+Popularity,1,2215,10,712,0
SCF-LightGCN+BGE+Popularity,1,2223,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2223,2,712,1
SCF-LightGCN+BGE+Popularity,1,2223,3,867,1
SCF-LightGCN+BGE+Popularity,1,2223,4,13,1
SCF-LightGCN+BGE+Popularity,1,2223,5,827,0
SCF-LightGCN+BGE+Popularity,1,2223,6,622,0
SCF-LightGCN+BGE+Popularity,1,2223,7,992,0
SCF-LightGCN+BGE+Popularity,1,2223,8,307,0
SCF-LightGCN+BGE+Popularity,1,2223,9,761,0
SCF-LightGCN+BGE+Popularity,1,2223,10,1345,0
SCF-LightGCN+BGE+Popularity,1,2226,1,13,1
SCF-LightGCN+BGE+Popularity,1,2226,2,1079,1
SCF-LightGCN+BGE+Popularity,1,2226,3,712,1
SCF-LightGCN+BGE+Popularity,1,2226,4,867,1
SCF-LightGCN+BGE+Popularity,1,2226,5,1129,0
SCF-LightGCN+BGE+Popularity,1,2226,6,622,0
SCF-LightGCN+BGE+Popularity,1,2226,7,2,0
SCF-LightGCN+BGE+Popularity,1,2226,8,1345,0
SCF-LightGCN+BGE+Popularity,1,2226,9,976,0
SCF-LightGCN+BGE+Popularity,1,2226,10,1256,0
SCF-LightGCN+BGE+Popularity,1,2227,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2227,2,639,0
SCF-LightGCN+BGE+Popularity,1,2227,3,1056,0
SCF-LightGCN+BGE+Popularity,1,2227,4,712,1
SCF-LightGCN+BGE+Popularity,1,2227,5,1069,0
SCF-LightGCN+BGE+Popularity,1,2227,6,13,1
SCF-LightGCN+BGE+Popularity,1,2227,7,1371,0
SCF-LightGCN+BGE+Popularity,1,2227,8,1169,0
SCF-LightGCN+BGE+Popularity,1,2227,9,896,0
SCF-LightGCN+BGE+Popularity,1,2227,10,624,0
SCF-LightGCN+BGE+Popularity,1,2232,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2232,2,712,1
SCF-LightGCN+BGE+Popularity,1,2232,3,13,1
SCF-LightGCN+BGE+Popularity,1,2232,4,867,1
SCF-LightGCN+BGE+Popularity,1,2232,5,639,0
SCF-LightGCN+BGE+Popularity,1,2232,6,1146,0
SCF-LightGCN+BGE+Popularity,1,2232,7,1428,0
SCF-LightGCN+BGE+Popularity,1,2232,8,571,0
SCF-LightGCN+BGE+Popularity,1,2232,9,622,0
SCF-LightGCN+BGE+Popularity,1,2232,10,1376,0
SCF-LightGCN+BGE+Popularity,1,2233,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2233,2,867,0
SCF-LightGCN+BGE+Popularity,1,2233,3,1069,1
SCF-LightGCN+BGE+Popularity,1,2233,4,1345,0
SCF-LightGCN+BGE+Popularity,1,2233,5,1376,0
SCF-LightGCN+BGE+Popularity,1,2233,6,1264,0
SCF-LightGCN+BGE+Popularity,1,2233,7,520,0
SCF-LightGCN+BGE+Popularity,1,2233,8,622,1
SCF-LightGCN+BGE+Popularity,1,2233,9,989,0
SCF-LightGCN+BGE+Popularity,1,2233,10,892,1
SCF-LightGCN+BGE+Popularity,1,2235,1,336,0
SCF-LightGCN+BGE+Popularity,1,2235,2,1172,0
SCF-LightGCN+BGE+Popularity,1,2235,3,449,0
SCF-LightGCN+BGE+Popularity,1,2235,4,96,1
SCF-LightGCN+BGE+Popularity,1,2235,5,634,0
SCF-LightGCN+BGE+Popularity,1,2235,6,1346,0
SCF-LightGCN+BGE+Popularity,1,2235,7,1288,0
SCF-LightGCN+BGE+Popularity,1,2235,8,388,0
SCF-LightGCN+BGE+Popularity,1,2235,9,1455,0
SCF-LightGCN+BGE+Popularity,1,2235,10,180,0
SCF-LightGCN+BGE+Popularity,1,2240,1,624,0
SCF-LightGCN+BGE+Popularity,1,2240,2,77,0
SCF-LightGCN+BGE+Popularity,1,2240,3,221,0
SCF-LightGCN+BGE+Popularity,1,2240,4,399,0
SCF-LightGCN+BGE+Popularity,1,2240,5,342,0
SCF-LightGCN+BGE+Popularity,1,2240,6,1550,0
SCF-LightGCN+BGE+Popularity,1,2240,7,196,0
SCF-LightGCN+BGE+Popularity,1,2240,8,1609,0
SCF-LightGCN+BGE+Popularity,1,2240,9,407,1
SCF-LightGCN+BGE+Popularity,1,2240,10,1022,1
SCF-LightGCN+BGE+Popularity,1,2253,1,262,0
SCF-LightGCN+BGE+Popularity,1,2253,2,1069,1
SCF-LightGCN+BGE+Popularity,1,2253,3,1471,0
SCF-LightGCN+BGE+Popularity,1,2253,4,284,0
SCF-LightGCN+BGE+Popularity,1,2253,5,1401,0
SCF-LightGCN+BGE+Popularity,1,2253,6,1347,0
SCF-LightGCN+BGE+Popularity,1,2253,7,1214,0
SCF-LightGCN+BGE+Popularity,1,2253,8,129,0
SCF-LightGCN+BGE+Popularity,1,2253,9,19,0
SCF-LightGCN+BGE+Popularity,1,2253,10,1612,0
SCF-LightGCN+BGE+Popularity,1,2255,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2255,2,639,0
SCF-LightGCN+BGE+Popularity,1,2255,3,562,0
SCF-LightGCN+BGE+Popularity,1,2255,4,851,0
SCF-LightGCN+BGE+Popularity,1,2255,5,147,0
SCF-LightGCN+BGE+Popularity,1,2255,6,1463,0
SCF-LightGCN+BGE+Popularity,1,2255,7,409,0
SCF-LightGCN+BGE+Popularity,1,2255,8,118,0
SCF-LightGCN+BGE+Popularity,1,2255,9,994,0
SCF-LightGCN+BGE+Popularity,1,2255,10,1376,0
SCF-LightGCN+BGE+Popularity,1,2256,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2256,2,24,0
SCF-LightGCN+BGE+Popularity,1,2256,3,639,0
SCF-LightGCN+BGE+Popularity,1,2256,4,571,0
SCF-LightGCN+BGE+Popularity,1,2256,5,1345,0
SCF-LightGCN+BGE+Popularity,1,2256,6,1376,0
SCF-LightGCN+BGE+Popularity,1,2256,7,181,0
SCF-LightGCN+BGE+Popularity,1,2256,8,1256,0
SCF-LightGCN+BGE+Popularity,1,2256,9,562,0
SCF-LightGCN+BGE+Popularity,1,2256,10,1418,0
SCF-LightGCN+BGE+Popularity,1,2265,1,1079,1
SCF-LightGCN+BGE+Popularity,1,2265,2,1256,0
SCF-LightGCN+BGE+Popularity,1,2265,3,13,0
SCF-LightGCN+BGE+Popularity,1,2265,4,1418,0
SCF-LightGCN+BGE+Popularity,1,2265,5,712,0
SCF-LightGCN+BGE+Popularity,1,2265,6,639,0
SCF-LightGCN+BGE+Popularity,1,2265,7,265,0
SCF-LightGCN+BGE+Popularity,1,2265,8,1345,0
SCF-LightGCN+BGE+Popularity,1,2265,9,867,0
SCF-LightGCN+BGE+Popularity,1,2265,10,499,0
SCF-LightGCN+BGE+Popularity,1,2267,1,873,1
SCF-LightGCN+BGE+Popularity,1,2267,2,1079,1
SCF-LightGCN+BGE+Popularity,1,2267,3,1620,0
