method,seed,mashup_id,rank,api_id,is_positive
SCF-LightGCN+BGE+Popularity,0,554,1,624,1
SCF-LightGCN+BGE+Popularity,0,554,2,689,0
SCF-LightGCN+BGE+Popularity,0,554,3,1271,0
SCF-LightGCN+BGE+Popularity,0,554,4,159,0
SCF-LightGCN+BGE+Popularity,0,554,5,1252,0
SCF-LightGCN+BGE+Popularity,0,554,6,520,0
SCF-LightGCN+BGE+Popularity,0,554,7,990,0
SCF-LightGCN+BGE+Popularity,0,554,8,765,0
SCF-LightGCN+BGE+Popularity,0,554,9,881,0
SCF-LightGCN+BGE+Popularity,0,554,10,551,0
SCF-LightGCN+BGE+Popularity,0,561,1,624,1
SCF-LightGCN+BGE+Popularity,0,561,2,318,0
SCF-LightGCN+BGE+Popularity,0,561,3,1306,0
SCF-LightGCN+BGE+Popularity,0,561,4,271,0
SCF-LightGCN+BGE+Popularity,0,561,5,1578,0
SCF-LightGCN+BGE+Popularity,0,561,6,297,0
SCF-LightGCN+BGE+Popularity,0,561,7,64,0
SCF-LightGCN+BGE+Popularity,0,561,8,830,0
SCF-LightGCN+BGE+Popularity,0,561,9,196,0
SCF-LightGCN+BGE+Popularity,0,561,10,1631,0
SCF-LightGCN+BGE+Popularity,0,563,1,624,1
SCF-LightGCN+BGE+Popularity,0,563,2,221,0
SCF-LightGCN+BGE+Popularity,0,563,3,1631,0
SCF-LightGCN+BGE+Popularity,0,563,4,381,0
SCF-LightGCN+BGE+Popularity,0,563,5,1550,0
SCF-LightGCN+BGE+Popularity,0,563,6,881,0
SCF-LightGCN+BGE+Popularity,0,563,7,77,0
SCF-LightGCN+BGE+Popularity,0,563,8,670,0
SCF-LightGCN+BGE+Popularity,0,563,9,689,0
SCF-LightGCN+BGE+Popularity,0,563,10,491,0
SCF-LightGCN+BGE+Popularity,0,564,1,624,1
SCF-LightGCN+BGE+Popularity,0,564,2,221,0
SCF-LightGCN+BGE+Popularity,0,564,3,1008,0
SCF-LightGCN+BGE+Popularity,0,564,4,1329,0
SCF-LightGCN+BGE+Popularity,0,564,5,381,0
SCF-LightGCN+BGE+Popularity,0,564,6,1052,0
SCF-LightGCN+BGE+Popularity,0,564,7,196,0
SCF-LightGCN+BGE+Popularity,0,564,8,765,0
SCF-LightGCN+BGE+Popularity,0,564,9,689,0
SCF-LightGCN+BGE+Popularity,0,564,10,1550,0
SCF-LightGCN+BGE+Popularity,0,566,1,624,1
SCF-LightGCN+BGE+Popularity,0,566,2,892,0
SCF-LightGCN+BGE+Popularity,0,566,3,386,0
SCF-LightGCN+BGE+Popularity,0,566,4,39,0
SCF-LightGCN+BGE+Popularity,0,566,5,64,0
SCF-LightGCN+BGE+Popularity,0,566,6,1079,1
SCF-LightGCN+BGE+Popularity,0,566,7,1614,0
SCF-LightGCN+BGE+Popularity,0,566,8,196,0
SCF-LightGCN+BGE+Popularity,0,566,9,298,0
SCF-LightGCN+BGE+Popularity,0,566,10,314,0
SCF-LightGCN+BGE+Popularity,0,574,1,624,1
SCF-LightGCN+BGE+Popularity,0,574,2,1329,0
SCF-LightGCN+BGE+Popularity,0,574,3,196,0
SCF-LightGCN+BGE+Popularity,0,574,4,1550,0
SCF-LightGCN+BGE+Popularity,0,574,5,765,0
SCF-LightGCN+BGE+Popularity,0,574,6,77,0
SCF-LightGCN+BGE+Popularity,0,574,7,1156,0
SCF-LightGCN+BGE+Popularity,0,574,8,1022,0
SCF-LightGCN+BGE+Popularity,0,574,9,1271,0
SCF-LightGCN+BGE+Popularity,0,574,10,226,0
SCF-LightGCN+BGE+Popularity,0,585,1,624,1
SCF-LightGCN+BGE+Popularity,0,585,2,1079,1
SCF-LightGCN+BGE+Popularity,0,585,3,1371,0
SCF-LightGCN+BGE+Popularity,0,585,4,196,0
SCF-LightGCN+BGE+Popularity,0,585,5,726,0
SCF-LightGCN+BGE+Popularity,0,585,6,765,0
SCF-LightGCN+BGE+Popularity,0,585,7,896,0
SCF-LightGCN+BGE+Popularity,0,585,8,892,0
SCF-LightGCN+BGE+Popularity,0,585,9,639,0
SCF-LightGCN+BGE+Popularity,0,585,10,689,0
SCF-LightGCN+BGE+Popularity,0,587,1,624,1
SCF-LightGCN+BGE+Popularity,0,587,2,750,1
SCF-LightGCN+BGE+Popularity,0,587,3,634,0
SCF-LightGCN+BGE+Popularity,0,587,4,1100,0
SCF-LightGCN+BGE+Popularity,0,587,5,1069,1
SCF-LightGCN+BGE+Popularity,0,587,6,196,0
SCF-LightGCN+BGE+Popularity,0,587,7,90,0
SCF-LightGCN+BGE+Popularity,0,587,8,623,0
SCF-LightGCN+BGE+Popularity,0,587,9,1590,0
SCF-LightGCN+BGE+Popularity,0,587,10,1018,0
SCF-LightGCN+BGE+Popularity,0,589,1,624,1
SCF-LightGCN+BGE+Popularity,0,589,2,765,0
SCF-LightGCN+BGE+Popularity,0,589,3,196,0
SCF-LightGCN+BGE+Popularity,0,589,4,892,0
SCF-LightGCN+BGE+Popularity,0,589,5,1052,0
SCF-LightGCN+BGE+Popularity,0,589,6,1022,0
SCF-LightGCN+BGE+Popularity,0,589,7,221,0
SCF-LightGCN+BGE+Popularity,0,589,8,165,0
SCF-LightGCN+BGE+Popularity,0,589,9,77,0
SCF-LightGCN+BGE+Popularity,0,589,10,1608,0
SCF-LightGCN+BGE+Popularity,0,592,1,634,1
SCF-LightGCN+BGE+Popularity,0,592,2,624,1
SCF-LightGCN+BGE+Popularity,0,592,3,96,0
SCF-LightGCN+BGE+Popularity,0,592,4,475,0
SCF-LightGCN+BGE+Popularity,0,592,5,77,0
SCF-LightGCN+BGE+Popularity,0,592,6,336,0
SCF-LightGCN+BGE+Popularity,0,592,7,556,0
SCF-LightGCN+BGE+Popularity,0,592,8,1145,0
SCF-LightGCN+BGE+Popularity,0,592,9,381,0
SCF-LightGCN+BGE+Popularity,0,592,10,64,0
SCF-LightGCN+BGE+Popularity,0,598,1,624,1
SCF-LightGCN+BGE+Popularity,0,598,2,1399,0
SCF-LightGCN+BGE+Popularity,0,598,3,1008,0
SCF-LightGCN+BGE+Popularity,0,598,4,221,0
SCF-LightGCN+BGE+Popularity,0,598,5,196,0
SCF-LightGCN+BGE+Popularity,0,598,6,1263,0
SCF-LightGCN+BGE+Popularity,0,598,7,990,0
SCF-LightGCN+BGE+Popularity,0,598,8,1022,0
SCF-LightGCN+BGE+Popularity,0,598,9,381,0
SCF-LightGCN+BGE+Popularity,0,598,10,905,0
SCF-LightGCN+BGE+Popularity,0,601,1,1401,1
SCF-LightGCN+BGE+Popularity,0,601,2,1069,0
SCF-LightGCN+BGE+Popularity,0,601,3,284,0
SCF-LightGCN+BGE+Popularity,0,601,4,130,0
SCF-LightGCN+BGE+Popularity,0,601,5,1302,0
SCF-LightGCN+BGE+Popularity,0,601,6,404,0
SCF-LightGCN+BGE+Popularity,0,601,7,1358,0
SCF-LightGCN+BGE+Popularity,0,601,8,702,0
SCF-LightGCN+BGE+Popularity,0,601,9,1409,0
SCF-LightGCN+BGE+Popularity,0,601,10,892,1
SCF-LightGCN+BGE+Popularity,0,602,1,892,0
SCF-LightGCN+BGE+Popularity,0,602,2,624,1
SCF-LightGCN+BGE+Popularity,0,602,3,1428,0
SCF-LightGCN+BGE+Popularity,0,602,4,196,0
SCF-LightGCN+BGE+Popularity,0,602,5,1317,0
SCF-LightGCN+BGE+Popularity,0,602,6,765,0
SCF-LightGCN+BGE+Popularity,0,602,7,1376,0
SCF-LightGCN+BGE+Popularity,0,602,8,1578,0
SCF-LightGCN+BGE+Popularity,0,602,9,1255,0
SCF-LightGCN+BGE+Popularity,0,602,10,1129,0
SCF-LightGCN+BGE+Popularity,0,605,1,624,1
SCF-LightGCN+BGE+Popularity,0,605,2,1069,1
SCF-LightGCN+BGE+Popularity,0,605,3,1401,1
SCF-LightGCN+BGE+Popularity,0,605,4,90,1
SCF-LightGCN+BGE+Popularity,0,605,5,1582,0
SCF-LightGCN+BGE+Popularity,0,605,6,159,0
SCF-LightGCN+BGE+Popularity,0,605,7,956,0
SCF-LightGCN+BGE+Popularity,0,605,8,1162,0
SCF-LightGCN+BGE+Popularity,0,605,9,130,0
SCF-LightGCN+BGE+Popularity,0,605,10,381,0
SCF-LightGCN+BGE+Popularity,0,607,1,624,1
SCF-LightGCN+BGE+Popularity,0,607,2,196,0
SCF-LightGCN+BGE+Popularity,0,607,3,381,0
SCF-LightGCN+BGE+Popularity,0,607,4,90,1
SCF-LightGCN+BGE+Popularity,0,607,5,892,0
SCF-LightGCN+BGE+Popularity,0,607,6,726,0
SCF-LightGCN+BGE+Popularity,0,607,7,1008,1
SCF-LightGCN+BGE+Popularity,0,607,8,1052,0
SCF-LightGCN+BGE+Popularity,0,607,9,958,0
SCF-LightGCN+BGE+Popularity,0,607,10,1022,0
SCF-LightGCN+BGE+Popularity,0,613,1,624,1
SCF-LightGCN+BGE+Popularity,0,613,2,293,0
SCF-LightGCN+BGE+Popularity,0,613,3,627,0
SCF-LightGCN+BGE+Popularity,0,613,4,527,0
SCF-LightGCN+BGE+Popularity,0,613,5,1248,0
SCF-LightGCN+BGE+Popularity,0,613,6,689,0
SCF-LightGCN+BGE+Popularity,0,613,7,360,0
SCF-LightGCN+BGE+Popularity,0,613,8,1270,0
SCF-LightGCN+BGE+Popularity,0,613,9,990,0
SCF-LightGCN+BGE+Popularity,0,613,10,439,0
SCF-LightGCN+BGE+Popularity,0,623,1,624,1
SCF-LightGCN+BGE+Popularity,0,623,2,77,0
SCF-LightGCN+BGE+Popularity,0,623,3,506,0
SCF-LightGCN+BGE+Popularity,0,623,4,91,0
SCF-LightGCN+BGE+Popularity,0,623,5,64,0
SCF-LightGCN+BGE+Popularity,0,623,6,905,0
SCF-LightGCN+BGE+Popularity,0,623,7,1124,0
SCF-LightGCN+BGE+Popularity,0,623,8,726,0
SCF-LightGCN+BGE+Popularity,0,623,9,381,0
SCF-LightGCN+BGE+Popularity,0,623,10,1136,0
SCF-LightGCN+BGE+Popularity,0,624,1,624,1
SCF-LightGCN+BGE+Popularity,0,624,2,196,0
SCF-LightGCN+BGE+Popularity,0,624,3,892,0
SCF-LightGCN+BGE+Popularity,0,624,4,1079,1
SCF-LightGCN+BGE+Popularity,0,624,5,1069,0
SCF-LightGCN+BGE+Popularity,0,624,6,867,1
SCF-LightGCN+BGE+Popularity,0,624,7,104,0
SCF-LightGCN+BGE+Popularity,0,624,8,1317,0
SCF-LightGCN+BGE+Popularity,0,624,9,1428,0
SCF-LightGCN+BGE+Popularity,0,624,10,765,0
SCF-LightGCN+BGE+Popularity,0,626,1,624,1
SCF-LightGCN+BGE+Popularity,0,626,2,239,0
SCF-LightGCN+BGE+Popularity,0,626,3,637,0
SCF-LightGCN+BGE+Popularity,0,626,4,221,0
SCF-LightGCN+BGE+Popularity,0,626,5,1329,0
SCF-LightGCN+BGE+Popularity,0,626,6,77,0
SCF-LightGCN+BGE+Popularity,0,626,7,765,0
SCF-LightGCN+BGE+Popularity,0,626,8,689,0
SCF-LightGCN+BGE+Popularity,0,626,9,552,0
SCF-LightGCN+BGE+Popularity,0,626,10,165,0
SCF-LightGCN+BGE+Popularity,0,629,1,624,1
SCF-LightGCN+BGE+Popularity,0,629,2,57,0
SCF-LightGCN+BGE+Popularity,0,629,3,217,0
SCF-LightGCN+BGE+Popularity,0,629,4,318,0
SCF-LightGCN+BGE+Popularity,0,629,5,529,1
SCF-LightGCN+BGE+Popularity,0,629,6,221,0
SCF-LightGCN+BGE+Popularity,0,629,7,196,0
SCF-LightGCN+BGE+Popularity,0,629,8,381,0
SCF-LightGCN+BGE+Popularity,0,629,9,90,0
SCF-LightGCN+BGE+Popularity,0,629,10,689,0
SCF-LightGCN+BGE+Popularity,0,630,1,91,1
SCF-LightGCN+BGE+Popularity,0,630,2,1380,1
SCF-LightGCN+BGE+Popularity,0,630,3,624,1
SCF-LightGCN+BGE+Popularity,0,630,4,196,0
SCF-LightGCN+BGE+Popularity,0,630,5,667,0
SCF-LightGCN+BGE+Popularity,0,630,6,64,0
SCF-LightGCN+BGE+Popularity,0,630,7,915,0
SCF-LightGCN+BGE+Popularity,0,630,8,359,0
SCF-LightGCN+BGE+Popularity,0,630,9,872,0
SCF-LightGCN+BGE+Popularity,0,630,10,1037,0
SCF-LightGCN+BGE+Popularity,0,632,1,1079,1
SCF-LightGCN+BGE+Popularity,0,632,2,624,1
SCF-LightGCN+BGE+Popularity,0,632,3,639,0
SCF-LightGCN+BGE+Popularity,0,632,4,892,0
SCF-LightGCN+BGE+Popularity,0,632,5,520,0
SCF-LightGCN+BGE+Popularity,0,632,6,912,0
SCF-LightGCN+BGE+Popularity,0,632,7,562,0
SCF-LightGCN+BGE+Popularity,0,632,8,1376,0
SCF-LightGCN+BGE+Popularity,0,632,9,1345,0
SCF-LightGCN+BGE+Popularity,0,632,10,342,0
SCF-LightGCN+BGE+Popularity,0,650,1,624,1
SCF-LightGCN+BGE+Popularity,0,650,2,1079,1
SCF-LightGCN+BGE+Popularity,0,650,3,639,0
SCF-LightGCN+BGE+Popularity,0,650,4,892,0
SCF-LightGCN+BGE+Popularity,0,650,5,1371,0
SCF-LightGCN+BGE+Popularity,0,650,6,1156,0
SCF-LightGCN+BGE+Popularity,0,650,7,912,0
SCF-LightGCN+BGE+Popularity,0,650,8,1550,0
SCF-LightGCN+BGE+Popularity,0,650,9,243,0
SCF-LightGCN+BGE+Popularity,0,650,10,196,0
SCF-LightGCN+BGE+Popularity,0,656,1,624,1
SCF-LightGCN+BGE+Popularity,0,656,2,1401,0
SCF-LightGCN+BGE+Popularity,0,656,3,1069,0
SCF-LightGCN+BGE+Popularity,0,656,4,381,0
SCF-LightGCN+BGE+Popularity,0,656,5,130,0
SCF-LightGCN+BGE+Popularity,0,656,6,404,0
SCF-LightGCN+BGE+Popularity,0,656,7,159,0
SCF-LightGCN+BGE+Popularity,0,656,8,990,0
SCF-LightGCN+BGE+Popularity,0,656,9,702,0
SCF-LightGCN+BGE+Popularity,0,656,10,170,0
SCF-LightGCN+BGE+Popularity,0,659,1,624,1
SCF-LightGCN+BGE+Popularity,0,659,2,206,0
SCF-LightGCN+BGE+Popularity,0,659,3,726,0
SCF-LightGCN+BGE+Popularity,0,659,4,1070,0
SCF-LightGCN+BGE+Popularity,0,659,5,165,0
SCF-LightGCN+BGE+Popularity,0,659,6,381,0
SCF-LightGCN+BGE+Popularity,0,659,7,196,0
SCF-LightGCN+BGE+Popularity,0,659,8,765,0
SCF-LightGCN+BGE+Popularity,0,659,9,1162,0
SCF-LightGCN+BGE+Popularity,0,659,10,1408,0
SCF-LightGCN+BGE+Popularity,0,666,1,624,1
SCF-LightGCN+BGE+Popularity,0,666,2,990,0
SCF-LightGCN+BGE+Popularity,0,666,3,1376,0
SCF-LightGCN+BGE+Popularity,0,666,4,196,0
SCF-LightGCN+BGE+Popularity,0,666,5,1037,0
SCF-LightGCN+BGE+Popularity,0,666,6,765,0
SCF-LightGCN+BGE+Popularity,0,666,7,689,0
SCF-LightGCN+BGE+Popularity,0,666,8,639,0
SCF-LightGCN+BGE+Popularity,0,666,9,64,0
SCF-LightGCN+BGE+Popularity,0,666,10,1008,0
SCF-LightGCN+BGE+Popularity,0,675,1,624,1
SCF-LightGCN+BGE+Popularity,0,675,2,765,0
SCF-LightGCN+BGE+Popularity,0,675,3,221,0
SCF-LightGCN+BGE+Popularity,0,675,4,689,0
SCF-LightGCN+BGE+Popularity,0,675,5,196,0
SCF-LightGCN+BGE+Popularity,0,675,6,940,0
SCF-LightGCN+BGE+Popularity,0,675,7,552,0
SCF-LightGCN+BGE+Popularity,0,675,8,1229,0
SCF-LightGCN+BGE+Popularity,0,675,9,1008,0
SCF-LightGCN+BGE+Popularity,0,675,10,165,0
SCF-LightGCN+BGE+Popularity,0,678,1,272,1
SCF-LightGCN+BGE+Popularity,0,678,2,481,0
SCF-LightGCN+BGE+Popularity,0,678,3,266,0
SCF-LightGCN+BGE+Popularity,0,678,4,192,0
SCF-LightGCN+BGE+Popularity,0,678,5,770,0
SCF-LightGCN+BGE+Popularity,0,678,6,624,1
SCF-LightGCN+BGE+Popularity,0,678,7,64,0
SCF-LightGCN+BGE+Popularity,0,678,8,689,0
SCF-LightGCN+BGE+Popularity,0,678,9,221,0
SCF-LightGCN+BGE+Popularity,0,678,10,588,0
SCF-LightGCN+BGE+Popularity,0,679,1,624,1
SCF-LightGCN+BGE+Popularity,0,679,2,221,0
SCF-LightGCN+BGE+Popularity,0,679,3,1252,0
SCF-LightGCN+BGE+Popularity,0,679,4,689,0
SCF-LightGCN+BGE+Popularity,0,679,5,1253,0
SCF-LightGCN+BGE+Popularity,0,679,6,990,0
SCF-LightGCN+BGE+Popularity,0,679,7,637,0
SCF-LightGCN+BGE+Popularity,0,679,8,709,0
SCF-LightGCN+BGE+Popularity,0,679,9,381,0
SCF-LightGCN+BGE+Popularity,0,679,10,196,0
SCF-LightGCN+BGE+Popularity,0,692,1,624,1
SCF-LightGCN+BGE+Popularity,0,692,2,196,1
SCF-LightGCN+BGE+Popularity,0,692,3,1008,1
SCF-LightGCN+BGE+Popularity,0,692,4,221,0
SCF-LightGCN+BGE+Popularity,0,692,5,1399,0
SCF-LightGCN+BGE+Popularity,0,692,6,381,0
SCF-LightGCN+BGE+Popularity,0,692,7,318,1
SCF-LightGCN+BGE+Popularity,0,692,8,90,0
SCF-LightGCN+BGE+Popularity,0,692,9,598,1
SCF-LightGCN+BGE+Popularity,0,692,10,1052,0
SCF-LightGCN+BGE+Popularity,0,693,1,624,1
SCF-LightGCN+BGE+Popularity,0,693,2,1590,0
SCF-LightGCN+BGE+Popularity,0,693,3,750,0
SCF-LightGCN+BGE+Popularity,0,693,4,1317,0
SCF-LightGCN+BGE+Popularity,0,693,5,765,0
SCF-LightGCN+BGE+Popularity,0,693,6,77,0
SCF-LightGCN+BGE+Popularity,0,693,7,1329,0
SCF-LightGCN+BGE+Popularity,0,693,8,196,0
SCF-LightGCN+BGE+Popularity,0,693,9,381,0
SCF-LightGCN+BGE+Popularity,0,693,10,1100,0
SCF-LightGCN+BGE+Popularity,0,697,1,549,0
SCF-LightGCN+BGE+Popularity,0,697,2,624,1
SCF-LightGCN+BGE+Popularity,0,697,3,708,0
SCF-LightGCN+BGE+Popularity,0,697,4,639,0
SCF-LightGCN+BGE+Popularity,0,697,5,170,0
SCF-LightGCN+BGE+Popularity,0,697,6,765,0
SCF-LightGCN+BGE+Popularity,0,697,7,1376,0
SCF-LightGCN+BGE+Popularity,0,697,8,1037,0
SCF-LightGCN+BGE+Popularity,0,697,9,1550,0
SCF-LightGCN+BGE+Popularity,0,697,10,1248,0
SCF-LightGCN+BGE+Popularity,0,698,1,1079,1
SCF-LightGCN+BGE+Popularity,0,698,2,624,1
SCF-LightGCN+BGE+Popularity,0,698,3,639,0
SCF-LightGCN+BGE+Popularity,0,698,4,1463,1
SCF-LightGCN+BGE+Popularity,0,698,5,1371,0
SCF-LightGCN+BGE+Popularity,0,698,6,1376,0
SCF-LightGCN+BGE+Popularity,0,698,7,892,0
SCF-LightGCN+BGE+Popularity,0,698,8,520,0
SCF-LightGCN+BGE+Popularity,0,698,9,562,0
SCF-LightGCN+BGE+Popularity,0,698,10,912,0
SCF-LightGCN+BGE+Popularity,0,699,1,624,1
SCF-LightGCN+BGE+Popularity,0,699,2,221,0
SCF-LightGCN+BGE+Popularity,0,699,3,381,0
SCF-LightGCN+BGE+Popularity,0,699,4,196,0
SCF-LightGCN+BGE+Popularity,0,699,5,1444,0
SCF-LightGCN+BGE+Popularity,0,699,6,883,0
SCF-LightGCN+BGE+Popularity,0,699,7,726,0
SCF-LightGCN+BGE+Popularity,0,699,8,77,0
SCF-LightGCN+BGE+Popularity,0,699,9,491,0
SCF-LightGCN+BGE+Popularity,0,699,10,204,0
SCF-LightGCN+BGE+Popularity,0,700,1,624,1
SCF-LightGCN+BGE+Popularity,0,700,2,226,0
SCF-LightGCN+BGE+Popularity,0,700,3,77,0
SCF-LightGCN+BGE+Popularity,0,700,4,1590,0
SCF-LightGCN+BGE+Popularity,0,700,5,1329,0
SCF-LightGCN+BGE+Popularity,0,700,6,1130,0
SCF-LightGCN+BGE+Popularity,0,700,7,726,0
SCF-LightGCN+BGE+Popularity,0,700,8,750,0
SCF-LightGCN+BGE+Popularity,0,700,9,554,0
SCF-LightGCN+BGE+Popularity,0,700,10,196,0
SCF-LightGCN+BGE+Popularity,0,704,1,624,1
SCF-LightGCN+BGE+Popularity,0,704,2,1162,0
SCF-LightGCN+BGE+Popularity,0,704,3,726,0
SCF-LightGCN+BGE+Popularity,0,704,4,892,0
SCF-LightGCN+BGE+Popularity,0,704,5,196,0
SCF-LightGCN+BGE+Popularity,0,704,6,1029,0
SCF-LightGCN+BGE+Popularity,0,704,7,765,0
SCF-LightGCN+BGE+Popularity,0,704,8,1070,0
SCF-LightGCN+BGE+Popularity,0,704,9,1334,0
SCF-LightGCN+BGE+Popularity,0,704,10,883,0
SCF-LightGCN+BGE+Popularity,0,706,1,624,1
SCF-LightGCN+BGE+Popularity,0,706,2,1065,0
SCF-LightGCN+BGE+Popularity,0,706,3,990,0
SCF-LightGCN+BGE+Popularity,0,706,4,77,0
SCF-LightGCN+BGE+Popularity,0,706,5,881,0
SCF-LightGCN+BGE+Popularity,0,706,6,709,0
SCF-LightGCN+BGE+Popularity,0,706,7,1329,0
SCF-LightGCN+BGE+Popularity,0,706,8,67,0
SCF-LightGCN+BGE+Popularity,0,706,9,305,0
SCF-LightGCN+BGE+Popularity,0,706,10,1271,0
SCF-LightGCN+BGE+Popularity,0,716,1,624,1
SCF-LightGCN+BGE+Popularity,0,716,2,1008,0
SCF-LightGCN+BGE+Popularity,0,716,3,64,0
SCF-LightGCN+BGE+Popularity,0,716,4,1329,0
SCF-LightGCN+BGE+Popularity,0,716,5,381,0
SCF-LightGCN+BGE+Popularity,0,716,6,77,0
SCF-LightGCN+BGE+Popularity,0,716,7,196,1
SCF-LightGCN+BGE+Popularity,0,716,8,221,0
SCF-LightGCN+BGE+Popularity,0,716,9,905,0
SCF-LightGCN+BGE+Popularity,0,716,10,765,0
SCF-LightGCN+BGE+Popularity,0,718,1,1079,1
SCF-LightGCN+BGE+Popularity,0,718,2,624,1
SCF-LightGCN+BGE+Popularity,0,718,3,639,0
SCF-LightGCN+BGE+Popularity,0,718,4,892,0
SCF-LightGCN+BGE+Popularity,0,718,5,1376,0
SCF-LightGCN+BGE+Popularity,0,718,6,1371,0
SCF-LightGCN+BGE+Popularity,0,718,7,689,0
SCF-LightGCN+BGE+Popularity,0,718,8,196,0
SCF-LightGCN+BGE+Popularity,0,718,9,912,0
SCF-LightGCN+BGE+Popularity,0,718,10,726,0
SCF-LightGCN+BGE+Popularity,0,729,1,535,0
SCF-LightGCN+BGE+Popularity,0,729,2,624,1
SCF-LightGCN+BGE+Popularity,0,729,3,221,0
SCF-LightGCN+BGE+Popularity,0,729,4,1065,0
SCF-LightGCN+BGE+Popularity,0,729,5,862,0
SCF-LightGCN+BGE+Popularity,0,729,6,765,0
SCF-LightGCN+BGE+Popularity,0,729,7,1253,0
SCF-LightGCN+BGE+Popularity,0,729,8,1177,0
SCF-LightGCN+BGE+Popularity,0,729,9,1335,0
SCF-LightGCN+BGE+Popularity,0,729,10,399,0
SCF-LightGCN+BGE+Popularity,0,731,1,624,1
SCF-LightGCN+BGE+Popularity,0,731,2,68,0
SCF-LightGCN+BGE+Popularity,0,731,3,1631,0
SCF-LightGCN+BGE+Popularity,0,731,4,864,0
SCF-LightGCN+BGE+Popularity,0,731,5,53,0
SCF-LightGCN+BGE+Popularity,0,731,6,221,0
SCF-LightGCN+BGE+Popularity,0,731,7,637,0
SCF-LightGCN+BGE+Popularity,0,731,8,491,0
SCF-LightGCN+BGE+Popularity,0,731,9,80,0
SCF-LightGCN+BGE+Popularity,0,731,10,1158,0
SCF-LightGCN+BGE+Popularity,0,737,1,1079,1
SCF-LightGCN+BGE+Popularity,0,737,2,624,1
SCF-LightGCN+BGE+Popularity,0,737,3,639,0
SCF-LightGCN+BGE+Popularity,0,737,4,118,0
SCF-LightGCN+BGE+Popularity,0,737,5,851,0
SCF-LightGCN+BGE+Popularity,0,737,6,1376,0
SCF-LightGCN+BGE+Popularity,0,737,7,562,0
SCF-LightGCN+BGE+Popularity,0,737,8,520,0
SCF-LightGCN+BGE+Popularity,0,737,9,1069,0
SCF-LightGCN+BGE+Popularity,0,737,10,912,0
SCF-LightGCN+BGE+Popularity,0,747,1,154,0
SCF-LightGCN+BGE+Popularity,0,747,2,624,1
SCF-LightGCN+BGE+Popularity,0,747,3,856,0
SCF-LightGCN+BGE+Popularity,0,747,4,990,0
SCF-LightGCN+BGE+Popularity,0,747,5,191,0
SCF-LightGCN+BGE+Popularity,0,747,6,366,0
SCF-LightGCN+BGE+Popularity,0,747,7,1525,0
SCF-LightGCN+BGE+Popularity,0,747,8,961,0
SCF-LightGCN+BGE+Popularity,0,747,9,826,0
SCF-LightGCN+BGE+Popularity,0,747,10,1239,0
SCF-LightGCN+BGE+Popularity,0,752,1,624,1
SCF-LightGCN+BGE+Popularity,0,752,2,196,0
SCF-LightGCN+BGE+Popularity,0,752,3,1229,0
SCF-LightGCN+BGE+Popularity,0,752,4,765,0
SCF-LightGCN+BGE+Popularity,0,752,5,552,0
SCF-LightGCN+BGE+Popularity,0,752,6,1156,0
SCF-LightGCN+BGE+Popularity,0,752,7,940,0
SCF-LightGCN+BGE+Popularity,0,752,8,1216,0
SCF-LightGCN+BGE+Popularity,0,752,9,221,0
SCF-LightGCN+BGE+Popularity,0,752,10,239,0
SCF-LightGCN+BGE+Popularity,0,754,1,624,1
SCF-LightGCN+BGE+Popularity,0,754,2,381,0
SCF-LightGCN+BGE+Popularity,0,754,3,726,0
SCF-LightGCN+BGE+Popularity,0,754,4,196,0
SCF-LightGCN+BGE+Popularity,0,754,5,77,0
SCF-LightGCN+BGE+Popularity,0,754,6,689,0
SCF-LightGCN+BGE+Popularity,0,754,7,221,0
SCF-LightGCN+BGE+Popularity,0,754,8,709,0
SCF-LightGCN+BGE+Popularity,0,754,9,637,0
SCF-LightGCN+BGE+Popularity,0,754,10,1022,0
SCF-LightGCN+BGE+Popularity,0,757,1,624,1
SCF-LightGCN+BGE+Popularity,0,757,2,196,1
SCF-LightGCN+BGE+Popularity,0,757,3,1069,1
SCF-LightGCN+BGE+Popularity,0,757,4,221,0
SCF-LightGCN+BGE+Popularity,0,757,5,1550,0
SCF-LightGCN+BGE+Popularity,0,757,6,1156,0
SCF-LightGCN+BGE+Popularity,0,757,7,726,0
SCF-LightGCN+BGE+Popularity,0,757,8,1329,0
SCF-LightGCN+BGE+Popularity,0,757,9,381,0
SCF-LightGCN+BGE+Popularity,0,757,10,77,0
SCF-LightGCN+BGE+Popularity,0,759,1,1079,1
SCF-LightGCN+BGE+Popularity,0,759,2,624,1
SCF-LightGCN+BGE+Popularity,0,759,3,912,0
SCF-LightGCN+BGE+Popularity,0,759,4,892,0
SCF-LightGCN+BGE+Popularity,0,759,5,639,0
SCF-LightGCN+BGE+Popularity,0,759,6,1371,0
SCF-LightGCN+BGE+Popularity,0,759,7,1376,0
SCF-LightGCN+BGE+Popularity,0,759,8,118,0
SCF-LightGCN+BGE+Popularity,0,759,9,520,0
SCF-LightGCN+BGE+Popularity,0,759,10,1080,0
SCF-LightGCN+BGE+Popularity,0,762,1,624,1
SCF-LightGCN+BGE+Popularity,0,762,2,221,0
SCF-LightGCN+BGE+Popularity,0,762,3,689,0
SCF-LightGCN+BGE+Popularity,0,762,4,881,0
SCF-LightGCN+BGE+Popularity,0,762,5,196,0
SCF-LightGCN+BGE+Popularity,0,762,6,1550,0
SCF-LightGCN+BGE+Popularity,0,762,7,407,0
