method,mashup_id,num_positives,Recall@5,HitRate@5,NDCG@5,MAP@5,Recall@10,HitRate@10,NDCG@10,MAP@10,seed
SCF-LightGCN+BGE+Popularity,4809,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,4811,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,4813,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,4819,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,4822,3,0.6666666666666666,1.0,0.5307212739772434,0.38888888888888884,0.6666666666666666,1.0,0.5307212739772434,0.38888888888888884,2
SCF-LightGCN+BGE+Popularity,4826,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,4828,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,4831,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,4832,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,4834,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,4836,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,4837,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,4840,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,4850,2,1.0,1.0,0.6934264036172708,0.5833333333333333,1.0,1.0,0.6934264036172708,0.5833333333333333,2
SCF-LightGCN+BGE+Popularity,4856,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,4864,2,1.0,1.0,0.6934264036172708,0.5833333333333333,1.0,1.0,0.6934264036172708,0.5833333333333333,2
SCF-LightGCN+BGE+Popularity,4869,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,4873,2,0.5,1.0,0.6131471927654584,0.5,1.0,1.0,0.8175295903539445,0.6428571428571428,2
SCF-LightGCN+BGE+Popularity,4874,1,0.0,0.0,0.0,0.0,1.0,1.0,0.31546487678572877,0.125,2
SCF-LightGCN+BGE+Popularity,4896,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,4898,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,4899,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,4902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,4904,1,0.0,0.0,0.0,0.0,1.0,1.0,0.31546487678572877,0.125,2
SCF-LightGCN+BGE+Popularity,4910,2,0.5,1.0,0.38685280723454163,0.25,0.5,1.0,0.38685280723454163,0.25,2
SCF-LightGCN+BGE+Popularity,4913,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,4921,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,4922,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,4923,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,4924,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,4931,2,0.5,1.0,0.6131471927654584,0.5,1.0,1.0,0.8065735963827293,0.625,2
SCF-LightGCN+BGE+Popularity,4932,2,1.0,1.0,0.9197207891481876,0.8333333333333333,1.0,1.0,0.9197207891481876,0.8333333333333333,2
SCF-LightGCN+BGE+Popularity,4945,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,4946,1,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,2
SCF-LightGCN+BGE+Popularity,4958,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,2
SCF-LightGCN+BGE+Popularity,4962,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,4963,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,4967,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,4971,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,4972,2,0.5,1.0,0.38685280723454163,0.25,0.5,1.0,0.38685280723454163,0.25,2
SCF-LightGCN+BGE+Popularity,4985,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,4992,3,1.0,1.0,0.9674679834891693,0.9166666666666666,1.0,1.0,0.9674679834891693,0.9166666666666666,2
SCF-LightGCN+BGE+Popularity,4996,1,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,2
SCF-LightGCN+BGE+Popularity,5003,1,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,2
SCF-LightGCN+BGE+Popularity,5006,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5010,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5035,1,1.0,1.0,0.38685280723454163,0.2,1.0,1.0,0.38685280723454163,0.2,2
SCF-LightGCN+BGE+Popularity,5039,1,1.0,1.0,0.38685280723454163,0.2,1.0,1.0,0.38685280723454163,0.2,2
SCF-LightGCN+BGE+Popularity,5042,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5054,4,0.5,1.0,0.5855700749881525,0.41666666666666663,0.75,1.0,0.7030861797445797,0.49999999999999994,2
SCF-LightGCN+BGE+Popularity,5064,3,0.3333333333333333,1.0,0.23463936301137822,0.1111111111111111,0.3333333333333333,1.0,0.23463936301137822,0.1111111111111111,2
SCF-LightGCN+BGE+Popularity,5077,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5079,1,0.0,0.0,0.0,0.0,1.0,1.0,0.2890648263178879,0.1,2
SCF-LightGCN+BGE+Popularity,5083,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5089,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5095,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5118,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5127,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5130,2,1.0,1.0,0.6509209298071326,0.5,1.0,1.0,0.6509209298071326,0.5,2
SCF-LightGCN+BGE+Popularity,5136,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5147,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,2
SCF-LightGCN+BGE+Popularity,5152,2,1.0,1.0,0.6934264036172708,0.5833333333333333,1.0,1.0,0.6934264036172708,0.5833333333333333,2
SCF-LightGCN+BGE+Popularity,5153,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5155,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5162,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5165,4,0.5,1.0,0.36331756126716835,0.20833333333333331,0.75,1.0,0.4808336660235955,0.29166666666666663,2
SCF-LightGCN+BGE+Popularity,5166,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5167,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5168,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5185,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5186,1,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,2
SCF-LightGCN+BGE+Popularity,5187,1,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,0.16666666666666666,2
SCF-LightGCN+BGE+Popularity,5199,5,0.8,1.0,0.8687949224876582,0.8,0.8,1.0,0.8687949224876582,0.8,2
SCF-LightGCN+BGE+Popularity,5201,2,0.5,1.0,0.6131471927654584,0.5,1.0,1.0,0.8315546295836225,0.6666666666666666,2
SCF-LightGCN+BGE+Popularity,5202,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5220,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5222,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5223,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5224,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5226,1,1.0,1.0,0.38685280723454163,0.2,1.0,1.0,0.38685280723454163,0.2,2
SCF-LightGCN+BGE+Popularity,5228,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5232,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5241,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5242,1,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,2
SCF-LightGCN+BGE+Popularity,5251,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5255,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5259,3,1.0,1.0,0.6797310500037655,0.5333333333333333,1.0,1.0,0.6797310500037655,0.5333333333333333,2
SCF-LightGCN+BGE+Popularity,5265,1,1.0,1.0,0.43067655807339306,0.25,1.0,1.0,0.43067655807339306,0.25,2
SCF-LightGCN+BGE+Popularity,5269,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5274,1,0.0,0.0,0.0,0.0,1.0,1.0,0.31546487678572877,0.125,2
SCF-LightGCN+BGE+Popularity,5292,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5294,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5298,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5299,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5304,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5307,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5310,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5312,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5313,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5314,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5323,2,0.5,1.0,0.23719771276929622,0.1,1.0,1.0,0.41443699955334395,0.2,2
SCF-LightGCN+BGE+Popularity,5327,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5341,2,1.0,1.0,0.6509209298071326,0.5,1.0,1.0,0.6509209298071326,0.5,2
SCF-LightGCN+BGE+Popularity,5342,3,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,2
SCF-LightGCN+BGE+Popularity,5344,2,1.0,1.0,0.6934264036172708,0.5833333333333333,1.0,1.0,0.6934264036172708,0.5833333333333333,2
SCF-LightGCN+BGE+Popularity,5345,5,0.6,1.0,0.7227265726449519,0.6,0.6,1.0,0.7227265726449519,0.6,2
SCF-LightGCN+BGE+Popularity,5351,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5357,2,1.0,1.0,0.6934264036172708,0.5833333333333333,1.0,1.0,0.6934264036172708,0.5833333333333333,2
SCF-LightGCN+BGE+Popularity,5362,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5368,6,0.16666666666666666,1.0,0.3391602052736161,0.2,0.16666666666666666,1.0,0.30260241349881345,0.16666666666666666,2
SCF-LightGCN+BGE+Popularity,5375,4,0.5,1.0,0.4144299250118475,0.25,0.75,1.0,0.553486104522623,0.375,2
SCF-LightGCN+BGE+Popularity,5382,62,0.08064516129032258,1.0,1.0,1.0,0.0967741935483871,1.0,0.727329844310522,0.6,2
SCF-LightGCN+BGE+Popularity,5385,4,0.25,1.0,0.15101961822780524,0.05,0.25,1.0,0.15101961822780524,0.05,2
SCF-LightGCN+BGE+Popularity,5391,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5392,2,0.0,0.0,0.0,0.0,0.5,1.0,0.21840743681816419,0.08333333333333333,2
SCF-LightGCN+BGE+Popularity,5396,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5406,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5407,4,0.25,1.0,0.24630238874073,0.125,0.5,1.0,0.369453583111095,0.1875,2
SCF-LightGCN+BGE+Popularity,5411,1,0.0,0.0,0.0,0.0,1.0,1.0,0.31546487678572877,0.125,2
SCF-LightGCN+BGE+Popularity,5420,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5428,1,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,2
SCF-LightGCN+BGE+Popularity,5438,3,0.6666666666666666,1.0,0.5307212739772434,0.38888888888888884,1.0,1.0,0.6663732474096913,0.4888888888888889,2
SCF-LightGCN+BGE+Popularity,5444,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5459,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5462,1,1.0,1.0,0.43067655807339306,0.25,1.0,1.0,0.43067655807339306,0.25,2
SCF-LightGCN+BGE+Popularity,5467,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5468,1,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.14285714285714285,2
SCF-LightGCN+BGE+Popularity,5473,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5475,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5481,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5484,1,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.14285714285714285,2
SCF-LightGCN+BGE+Popularity,5489,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5492,35,0.11428571428571428,1.0,0.8539316501572937,0.76,0.17142857142857143,1.0,0.696162268139923,0.5233333333333332,2
SCF-LightGCN+BGE+Popularity,5494,1,0.0,0.0,0.0,0.0,1.0,1.0,0.3010299956639812,0.1111111111111111,2
SCF-LightGCN+BGE+Popularity,5498,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5504,4,0.25,1.0,0.3903800499921017,0.25,0.25,1.0,0.3903800499921017,0.25,2
SCF-LightGCN+BGE+Popularity,5507,2,1.0,1.0,0.8503449055347546,0.7,1.0,1.0,0.8503449055347546,0.7,2
SCF-LightGCN+BGE+Popularity,5511,2,1.0,1.0,0.6509209298071326,0.5,1.0,1.0,0.6509209298071326,0.5,2
SCF-LightGCN+BGE+Popularity,5512,1,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,2
SCF-LightGCN+BGE+Popularity,5514,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,2
SCF-LightGCN+BGE+Popularity,5516,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5522,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5529,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5537,5,0.0,0.0,0.0,0.0,0.6,1.0,0.34085783682463,0.16547619047619047,2
SCF-LightGCN+BGE+Popularity,5543,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5544,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5547,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5559,1,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,0.16666666666666666,2
SCF-LightGCN+BGE+Popularity,5561,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5564,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5565,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5577,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5578,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5579,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5581,1,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.14285714285714285,2
SCF-LightGCN+BGE+Popularity,5583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5585,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5589,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5599,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5600,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5604,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5605,1,1.0,1.0,0.43067655807339306,0.25,1.0,1.0,0.43067655807339306,0.25,2
SCF-LightGCN+BGE+Popularity,5609,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5610,1,1.0,1.0,0.38685280723454163,0.2,1.0,1.0,0.38685280723454163,0.2,2
SCF-LightGCN+BGE+Popularity,5612,2,0.5,1.0,0.6131471927654584,0.5,1.0,1.0,0.8175295903539445,0.6428571428571428,2
SCF-LightGCN+BGE+Popularity,5615,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5616,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5619,1,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,0.16666666666666666,2
SCF-LightGCN+BGE+Popularity,5643,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5648,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5652,21,0.09523809523809523,1.0,0.4703652827859579,0.27999999999999997,0.19047619047619047,1.0,0.4472539411173282,0.22999999999999998,2
SCF-LightGCN+BGE+Popularity,5661,1,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,2
SCF-LightGCN+BGE+Popularity,5663,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5674,2,0.5,1.0,0.2640681225725909,0.125,0.5,1.0,0.2640681225725909,0.125,2
SCF-LightGCN+BGE+Popularity,5689,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5696,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5697,2,1.0,1.0,0.6934264036172708,0.5833333333333333,1.0,1.0,0.6934264036172708,0.5833333333333333,2
SCF-LightGCN+BGE+Popularity,5712,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,2
SCF-LightGCN+BGE+Popularity,5724,2,1.0,1.0,0.5706417189553201,0.41666666666666663,1.0,1.0,0.5706417189553201,0.41666666666666663,2
SCF-LightGCN+BGE+Popularity,5725,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5734,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5736,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,2
SCF-LightGCN+BGE+Popularity,5737,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5738,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5739,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5740,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5742,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,2
SCF-LightGCN+BGE+Popularity,5744,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,2
SCF-LightGCN+BGE+Popularity,5764,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,2
SCF-LightGCN+BGE+Popularity,5766,1,0.0,0.0,0.0,0.0,1.0,1.0,0.2890648263178879,0.1,2
SCF-LightGCN+BGE+Popularity,5769,2,1.0,1.0,0.9197207891481876,0.8333333333333333,1.0,1.0,0.9197207891481876,0.8333333333333333,2
SCF-LightGCN+BGE+Popularity,5770,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5771,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5778,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5780,2,0.0,0.0,0.0,0.0,0.5,1.0,0.21840743681816419,0.08333333333333333,2
SCF-LightGCN+BGE+Popularity,5781,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5784,1,0.0,0.0,0.0,0.0,1.0,1.0,0.31546487678572877,0.125,2
SCF-LightGCN+BGE+Popularity,5789,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5793,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,2
SCF-LightGCN+BGE+Popularity,5795,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5801,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5802,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5807,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5822,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5826,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5835,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5842,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5850,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SCF-LightGCN+BGE+Popularity,5853,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5857,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5861,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5863,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
SCF-LightGCN+BGE+Popularity,5866,2,0.5,1.0,0.23719771276929622,0.1,1.0,1.0,0.42177340954886444,0.2111111111111111,2
